text,class
Rosemarie Magdalena Albach or Romy Schneider (23 September 1938 – 29 May 1982) was a German-French actress. Her most notable roll is that of Empress Elisabeth of Austria in the Sissi trilogy. These three Austrian films became a big hit in Europe and are one of the few examples of the German language cinema.,Easy
"The Dhaka Metro Rail, a major infrastructural project in Bangladesh's capital, Dhaka, is a rapid transit system designed to alleviate the chronic congestion in one of the world's most densely populated cities. This project reflects a monumental step towards modernising the city's transportation infrastructure and improving the quality of life for its inhabitants. The idea of the Dhaka Metro Rail was conceived in response to the urgent need for a sustainable and efficient transportation solution in Dhaka, which is plagued by severe traffic congestion. The Government of Bangladesh, with support from various international financing institutions, embarked on this ambitious project to revolutionise the city's commuting experience. The project was officially launched to provide a fast, reliable, and environmentally friendly mode of urban transportation. The Dhaka Metro Rail is characterised by advanced rail technology, modern stations, and a comprehensive network to cover significant parts of the city. It features state-of-the-art rolling stock, automated ticketing systems, and sophisticated safety mechanisms. The metro system is designed to be energy-efficient and is equipped with features that ensure minimal environmental impact. The network consists of multiple lines, each serving critical urban areas, and is planned to integrate seamlessly with other forms of public transportation. The routes are strategically designed to connect major residential, commercial, and industrial areas, facilitating efficient urban mobility. The Dhaka Metro Rail project is more than just a transportation initiative; it catalyses socio-economic development. It is expected to significantly reduce travel time, lower transportation costs, and improve residents' overall quality of life. Additionally, the project is anticipated to spur economic growth by creating jobs, attracting investments, and enhancing the city's global competitiveness. Despite its benefits, the project faces challenges, including complex urban planning, funding, and ensuring minimal disruption during construction. The future of the Dhaka Metro Rail involves expanding its network, integrating with other modes of transportation, and continuously adopting technological advancements to enhance its efficiency and reach.",Easy
"The Despotate of Morea was a more or less independent province of the Byzantine Empire. This state existed from 1349 to 1460, when it was invaded by the Ottoman Sultan Mehmed II. Its ruler was the despot, who was often a member of the family of the Byzantine emperor.",Easy
"Charles-Edouard Jeanneret-Gris (birth name), (6 October 1887 – 27 August 1965), known by the popular name of Le Corbusier, was an architect and writer born in Switzerland. In the 1930s, he became a French citizen. He is famous for his theories about modernism in architecture. His plans included the improvement of housing for people in large cities. This was because many people lived in poverty at that time. Many of his designs have been built across the world. He also liked to paint and was skilled at designing furniture. Le Corbusier grew up in La Chaux-de-Fonds, a small town in the north of Switzerland. In 1907, aged 19, he moved to the French city of Paris. He travelled across Europe, and learned a lot of new ideas. He learned to speak German and worked with famous architects, such as Peter Behrens. During World War I, Le Corbusier went back to Switzerland and became a teacher. Soon, he opened his own architectural business with his cousin, and they worked together until 1940. It was in 1918 that he met a painter, Amédée Ozenfant, who would become a great friend. They combined their ideas to create a new type of art called Purism. After the war, Le Corbusier concentrated on his art until 1922. After this, he began designing apartments that could be stacked on top of each other, to house people and meet their needs. This type of low-density housing was to deal with the problem of over-crowding in Paris. He said this transformation was needed, or a revolution could occur from the unhappy lower classes. He created a design for an ideal city (Ville Contemporaine) that was never built. It was a plan developed around a lot of skycrapers. He presented this plan to the French government, who refused it. This did raise their awareness of overcrowding in the city though. Le Corbusier began to dislike capitalism, and said that people's house size should depend on the size of their family, and not by how rich they were. Le Corbusier was not active in politics from 1942. Instead, he built ""unités"", smaller housing blocks around France. This is illustrated in the design below. The name, Le Corbusier, is French. It is a different version of his grandmother's surname, Lecorbésier. The name translates in to English as ""the crow like one"". He chose this name in 1920. He considered speed in architecture by saying that house is a machine to live in. This machine's purpose is to speed up the activities of the people who live in it. He introduced an idea of building residence with just some slabs, columns, and, stairs. These three things can produce any kind for residence and for any class of people.",Easy
"Cox's Bazar is a city, a fishing port and a tourist destination in southeastern Bangladesh. It is the headquarters of Cox's Bazar district of Chittagong division. Cox's Bazar is famous for its natural beauty. It has the longest uninterrupted natural sandy beach in the world at 122 km. Wide up. It has the largest marine fishing port and submarine cable landing station in Bangladesh. Cox's Bazar was once known as Panoya which literally means yellow flower. Another ancient name is palanquin. From the beginning of the ninth century until the Mughal conquest in 1617, a large part of Chittagong, including Cox's Bazar, belonged to the Arakan State. The Mughal emperor Shah Shuja was fascinated by the natural beauty of Cox's Bazar on his way to Arakan by a mountain road and ordered a camp to be set up there. About a thousand palanquins of his caravan took up position at a place called Dulahajara in Chakriya, Cox's Bazar. Dulhazara means thousand couches. After the Mughals, Tripura and Arkan, then the Portuguese and the British took control of the area. The name Cox's Bazar comes from Captain Hiram Cox, an officer of the British East India Company. The previous name of Cox's Bazar was Palangki. After the promulgation of the British East India Company Ordinance, 183, Warrant Hosting was appointed as the Governor of Bengal. Hiram Cox was then appointed director general of the couch. Captain Cox tried to resolve the thousand-year-old conflict between Arakanese refugees and local Rakhine and made significant progress in resettling the refugees, but died before the work could be completed (1899). A market was established to commemorate his rehabilitation contribution and was named Mr. Cox's Market. Cox's Bazar Thana was first established in 1854 and the municipality was formed in 189. Cox's Bazar is 152 km from Chittagong city. Located to the south. Its distance from Dhaka is 414 km. It is the largest tourist destination in Bangladesh. Cox's Bazar can be reached by road and air from the capital Dhaka. The project to set up a railway line from Chittagong to Cox's Bazar is underway. It is expected that direct train service from Dhaka will start by 2022. Many organizations have been formed here focusing on the tourism industry. In addition to many privately owned hotels and motels built by the Bangladesh Tourism Center, there are twenty five-star hotels near the beach. Besides, oyster market has been developed here for tourists. On the border, the Burmese market is made up of foreign goods from Myanmar (former name - Burma), Thailand, China, etc. The only fish aquarium in the country is here. There are also parasailing, water biking, beach biking, Cox Carnival Circus show, Darya Nagar Ecopark, numerous architectures built by Cox's Bazar Development Authority, Future Park, Children's Park and numerous photoshoot spots. There is also the Teknaf Geological Park. There are night beach concerts to enjoy. Illuminating the beach with lighting also allows you to enjoy the sea at night. The largest sea aquarium in the world is being constructed by the Cox's Bazar Development Authority. Cable cars and Disneyland. Cox's Bazar is inhabited by different tribes or ethnic groups which has made the city more diverse. The Chakma community is the chief among these tribes. The city of Cox's Bazar and the nearby Ramu have a Buddhist temple as a holy pilgrimage site for Buddhists. The temple in Cox's Bazar town has several rare Buddhist statues. These temples and statues are one of the most attractive tourist attractions in Bangladesh. Main article: Cox's Bazar beach Cox's Bazar Beach is a beach in Cox's Bazar, Bangladesh. At 150 kilometers (93 miles) long, it is the longest natural beach in the world. However, Australia's 151 km (94 miles) long 90-mile beach is currently the longest beach in the world, although some parts of the Australian beach are man-made. Cox's Bazar beach is the most popular tourist attraction in Bangladesh. কক্সবাজার কেন্দ্রীয় বাস টার্মিনাল বাংলাদেশের সাবমেরিন কেবল ল্যান্ডিং স্টেশন কক্সবাজারে অবস্থিত। জেলেদের মাছ ধরার ট্রলার কক্সবাজার শহরের অদূরে সমুদ্র সৈকত সায়মান সৈকত সমুদ্রসৈকতে বেলুন উড্ডয়ন কক্সবাজার সমুদ্র সৈকত কক্সবাজার সমুদ্র সৈকত কক্সবাজার মেরিন ড্রাইভ হিমছড়ী হিমছড়ী কক্সবাজারের সমুদ্রে সাম্পান কক্সবাজার সমুদ্র সৈকত সূর্যাস্ত,কলাতলি বিচ থেকে কক্সবাজার সৈকতে সূর্যাস্ত সূর্যাস্ত ইনানি বিচ কক্স’বাজার",Easy
"Kassym-Jomart Tokayev (born: 17 May 1953), is the current president of Kazakhstan since 20 March 2019.",Easy
"Niki Romijn (Amersfoort, 1960) is a Dutch voice actress and singer.",Easy
"Cristiano Ronaldo dos Santos Aveiro, simply known as Cristiano Ronaldo or even CR7 is a Portuguese football player born in Funchal, in the Açores islands group of Portugal, on February 5th of 1985. He plays as a striker in the Spanish club of Real Madrid and the Portugal national football team. Making his revelations during his presence in the Sporting Clube de Portugal, he went through the English club of Manchester United, where his nickname ""CR7"" appeared, but transferred to Real Madrid worth £80 million (€94 million$132 million) in summer 2009. His contract with Real Madrid, under the terms of which, makes him being paid €21 million per year (after taxes), makes him one of the highest paid footballers in the world. He has scored more than 300 goals in his career in Spain, and has exceeded the 75 goals in UEFA Champions League. It is also known that Cristiano Ronaldo's favorite player while growing up was Ronaldo, one of the best Brazilian footballers.",Easy
"Alberta is a province in southwestern Canada. In 2014, it had 4,111,509 people. Edmonton is the provincial capital, Calgary is the largest city. Alberta is bordered by Northwest Territories to the north, Saskatchewan to the east, the U.S. state Montana to the south, and British Columbia to the west. Flag of Alberta Location of Alberta Map of Alberta",Easy
"Annelies Marie Frank (Anne) (Frankfurt-am-Main, Germany, 12 June 1929 - Bergen-Belsen, February 1945) was a German - Jewish girl. She died during World War II, along with 6 million other Jews. She perished in the concentration camp at Bergen-Belsen, Germany, in February 1945. She died of Typhoid Fever, an infectious illness usually passed onto humans by flea bites. Anne Frank became famous only after her death because of a diary she had written. After the war was over, the diary was published and has been translated into more than 70 languages. Anne is the symbol today which represents the 6 million other Jewish people who died during the Second World War. There have been many books written about her and there are also theatre plays which have been written, based on her diary. Anne received the diary as a gift from her parents for her 13th birthday, on 12 June 1942. The very first words she wrote in the diary were: I hope that I can entrust everything to you, as I have not been able to do to anyone, and I hope that you will be a great support to me. — 12 June 1942 Anne was the daughter of Otto and Edith Frank-Holländer. She had an older sister named Margot, who was born on 16 February 1926. On 13 March 1932, there was an election in Germany, in which the Nazis (people who followed Hitler) won many votes. Adolf Hitler came to power in 1933. Anne's parents realized that they and the children had no future in Germany because Adolf Hitler persecuted Jews. They fled to Amsterdam in 1933 and went to live at Merwedeplein 37 on the second floor. Anne's father Otto went to the Netherlands in the summer of 1933, Edith went in November, Anne and Margot went to their Grandmother's house in Aachen (near the Dutch border). Margot went to the Netherlands in December 1933 and Anne followed in February 1934, where she was put on the table as a birthday present for Margot. Anne and Margot both went to school in the neighborhood and learned Dutch. Anne had many friends at school and in the neighborhood, and she enjoyed playing with them. Anne loved skating, reading, watching films and she collected pictures of movie stars. The Frank family were liberal Jews. That meant that they felt connections with Jewish traditions, but were not strict about following the rules. Anne Frank had a wonderful time in Amsterdam, until the German army filed into the Netherlands and occupied it in May 1940. In 1941, everyone had to report and register if they were Jewish or Non-Jewish. There followed scores of measures against Jews and other groups that the Nazis wanted to exterminate, including Gypsies (Sinti and Roma), people with disabilities, and homosexuals. Jews weren't allowed to go to the cinema, the swimming pool, and Jewish children like Anne had to go to a Jewish school with other Jewish students. Jews were made to stay away from others. On 29 June 1942, notices were posted in all Dutch newspapers stating that the German occupiers had decided that all Jews must be sent to work camps in Germany. Margot was one of the first Jews who, on 5 July 1942, received a letter telling her that she had to go to a work camp. Anne heard from her father the following morning that they were going into hiding. Onto the back of her Father's company building at Prinsengracht 263, a small house had been built, which stood empty. It was called the ""Achterhuis"" (Secret annex) and it was part of the company ""Opekta"", which Otto Frank was a director of. On 6 July 1942, they hid themselves in that little house. Many people didn't believe that they had to go to Germany to work. They looked for houses where they could hide with the help of residents. They hoped to stay out of the hands of the Germans. But that was not easy. You had to find a place and people who would help you. It was also dangerous, because going into hiding was forbidden. The father and mother of Anne Frank had also come up with a plan. They'd been taking things to the secret annex. Four people who worked for Otto Frank decided that they wanted to help, and they all went into hiding together; Hermann van Pels, Auguste van Pels and their son Peter van Pels and later, Fritz Pfeffer. People worked for Otto Frank's company during the week and also on Saturdays. They were absolutely not allowed to know that people were in hiding in the secret annex. There were only 4 people who knew and helped those hiding there: Miep Gies, Bep Voskuijl, Johannes Kleiman and Victor Kugler. They provided food and clothing and everything else that the people in hiding needed, such as textbooks for Margot, Anne and Peter. They made curtains for the windows, and they had to be very quiet so that people who worked at the company during the day, didn't hear them. They knew that there were very heavy penalties for going into hiding, so there was a constant fear of being discovered. During the day, they could not even go to the toilet - because if they did, the people working at the company would find out there were people hiding there. They had to wait until all the people who worked there during the day, went home. Nobody knew how long the war would last. Anne regularly wrote in her diary. It became her best friend and she called it ""Kitty"". One day in 1942, Anne wrote in her diary: ""Our hiding place has only now become a real hiding place. Mr Kugler (a friend of her Father) thought it would be better to place a cupboard in front of our entrance door - but of course, a cupboard that can be rotated and that opens like a door."" Anne Frank and the other people in hiding hoped that the Germans would not find them. They thought themselves safe in the house on Prinsengracht in Amsterdam. But unfortunately, on 4 August 1944, their hiding place was discovered. The person who arrested them was called Karl Silberbauer. On 4 August 1944, a car stopped in front of the house at Prinsengracht 263 somewhere between 10:00 and 10:30am. The SS Squadron Leader, Karl Silberbauer, stepped out together with around three Dutch helpers. They had been betrayed by someone, but to this day, nobody knows who gave their secret away. It is also possible that they had been discovered during a house search. The people who had hidden there, had been there for more than two years, having arrived on 6 July 1942. Shortly after the Frank family was captured, Anne's diary and other papers were found in the secret annex by Miep Gies and Bep Voskuijl. All 8 of the people who had been in hiding were taken to Camp Westerbork on 8 August, thereafter they were transported to the concentration and extermination camp at Auschwitz. Auschwitz was in Poland, which had also been occupied by the Germans. That was for Anne, the last time that she saw her father. From Auschwitz, Anne and her sister Margot were taken to the concentration camp at Bergen-Belsen in Germany. Anne met one of her best friends from Amsterdam there. Her name was Hanneli Goslar. Hanneli had it somewhat better than Anne, because she sometimes got food parcels from the Red Cross. She tried to help Anne by throwing some of the food to her over the fence. Bergen-Belsen laid between the German cities of Hamburg and Hannover. Anne Frank died of Typhoid Fever around February 1945, a few days after her sister Margot. She was not even 16 years old. Six of the other hiders from the Secret Annex were taken there too. Her father, Otto Frank, was the only one from her family who remained alive.",Easy
iPhone 14 will be a smartphone by Apple Inc. It's not presented or even released yet. The iPhone 14 will arrive in September 2022. iPhone 13 iPhone 4 Smartphone Apple Inc.,Easy
"Volume is how loud or soft a sound is. Volume is measured in decibels (db). Volume can be adjusted by a knob like the one in a car. Loud volume is not good for your ears for an extended period of time. Generally anything over 90 decibels is harmful to your ears. However, short periods of time listening to something over 90 decibels is ok. Generally bigger waves is louder volume and little waves for soft volume.",Easy
Castine is a town in Maine. (one of the states of the United States).,Easy
"The Ouya, stylized as OUYA, is an Android-based microconsole developed by Ouya Inc. Julie Uhrman founded the project in 2012, bringing in designer Yves Béhar to collaborate on its design and Muffi Ghadiali as VP of Product Management to put together the engineering team. Development was funded via Kickstarter, raising US$8.5 million, becoming one of the website's highest earning projects in its history. Units started to ship to Kickstarter backers in March 2013 and were released to the general public in June 2013. It features an exclusive Ouya store for applications and games designed specifically for the Ouya platform, of which the majority are casual games targeted at or used by a mass audience of casual gamers. Out of the box, Ouya supports media apps such as Twitch and the Kodi media center. It runs a modified version of Android Jelly Bean, with rooting being officially encouraged. The console's hardware design allows it to be easily opened up, requiring only a standard screwdriver for easy modding and possible hardware add-ons. All systems can be used as development kits, allowing any Ouya owner to also be a developer, without the need for licensing fees. All games were initially required to have some kind of free-to-play aspect, whether that be completely free, has a free trial, or has purchasable upgrades, levels, or other in-game items. This requirement was later removed. Despite the successful Kickstarter campaign, sales were lackluster, causing financial problems for Ouya Inc. and forcing the company to wind down the business. Its software assets were sold to Razer Inc., who announced the discontinuation of the console in July 2015. Razer continued to provide software support for existing Ouya units until June 2019, when it shut down Ouya storefront, services and accounts, making most apps on the console unusable. The Ouya has since been considered a commercial failure.",Easy
"The iPhone is a smartphone made by Apple Inc. It runs the iOS operating system, like the iPad and iPod touch. It can make phone calls, send text messages, access the Internet, take pictures and video, and play music and videos.",Easy
"Edmund Spenser lived from about 1552 to 1599. He was a famous English poet. He wrote the poem The Faerie Queene (The Fairy Queen) which is one of the longest poems in English. It tells a fable about the adventures of some knights. The point of the story is to teach readers how to be good people and learn to do what is right. His friend Sir Walter Raleigh gave him money to help him live while he was working on the poem. Queen Elizabeth I gave Spenser a royal pension, or payment of money, because she liked the poem so much. He wrote other books and poems, but The Faerie Queene is what he is famous for.",Easy
"God Save the King (or the Queen) is the national anthem of the United Kingdom. It is played at the conclusion of all important public ceremonies, at the end of concerts, plays and at the beginning of athletic meetings. It dates from 1740. It is attributed to Henry Carey, inspired by a melody of John Bull dating from 1619. In the United States, the British anthem's melody is used for the patriotic ""My Country, 'Tis of Thee"". Audio: God Save the Queen, lyrics and music.",Easy
"The Socialist Federal Republic of Yugoslavia was a former European country, created in 1919, after the First World War and collapsed at the end on the 20th century, around the year 1990. Its capital was Belgrade. The country was created in 1919 with the treaty of Saint-Germain-en-Laye, the Serbians having won over the Austro-Hungarians. Very quickly, the religious diversity of the country (Catholics, Muslims, orthodoxs...) was a problem, and the extremist movement ""oustachi"" wanted to dislocate the country and made more and more problems. On the 9th October 1934 Vlado Černozemski assassinates Alexander the 1st, king of Yugoslavia with French minister Louis Barthou who was accompanying him in Marseille. In 1945, the country becomes communist. But it didn't want to side with the Soviet Union, neither did it want to side with the USA. So it remained neutral, it was one of the countries who die not participate to the Cold War. In the 90s, with the fall of the Soviet Union, Yugolavia fell into civil war and collapsed. Seven new states become independent:",Easy
"Indianapolis is the state capital and largest city of Indiana, United States. In 2013, the city proper had 843,393 people.",Easy
"Gerald Rudolph Ford (1913-2006) was the 38th president of the United States, serving part of one term from 1974 to 1977. He was preceded by Richard Nixon and was succeeded by Jimmy Carter. George Washington • John Adams • Thomas Jefferson • James Madison • James Monroe • John Quincy Adams • Andrew Jackson • Martin Van Buren • William Henry Harrison • John Tyler • James K. Polk • Zachary Taylor • Millard Fillmore • Franklin Pierce • James Buchanan • Abraham Lincoln • Andrew Johnson • Ulysses S. Grant • Rutherford B. Hayes • James A. Garfield • Chester A. Arthur • Grover Cleveland • Benjamin Harrison • Grover Cleveland • William McKinley • Theodore Roosevelt • William Howard Taft • Woodrow Wilson • Warren G. Harding • Calvin Coolidge • Herbert Hoover • Franklin D. Roosevelt • Harry S. Truman • Dwight D. Eisenhower • John F. Kennedy • Lyndon B. Johnson • Richard Nixon • Gerald Ford • Jimmy Carter • Ronald Reagan • George H. W. Bush • Bill Clinton • George W. Bush • Barack Obama • Donald Trump • Joe Biden",Easy
"Sicily (sicilian: Sicìlia; Italian: Sicilia) is an Italian island. It's the biggest island in the Mediterranean Sea and the biggest region of Italy. The official language of Sicily is the Italian language, but a lot of people are native-speakers of Sicilian, an unofficial language. The capital of Sicily is Palermo.",Easy
"John Leak (1892 to 20 October 1972) was an Australian recipient of the Victoria Cross, the highest award for gallantry in battle that could be awarded at that time to a member of the Australian armed forces. Leak enlisted in the First Australian Imperial Force in early 1915, and served with the 9th Battalion, Royal Queensland Regiment during the Gallipoli Campaign. Evacuated suffering from dysentery, Leak rejoined his battalion after it had been withdrawn to Egypt. Along with his unit, he transferred to Western Front in France and Belgium, where he participated in the Battle of Pozières in July 1916. He was awarded the Victoria Cross for his actions during the battle. The following month he was seriously wounded in the Battle of Mouquet Farm.",Easy
Shaun of the Dead is a movie.,Easy
30 is a number. It comes after 29 and before 31.,Easy
"The Battle of Marathon was a battle in 490 BC between the Athenian army and the forces of the Persian Empire. It was the culmination of the first Persian invasion of Greece under Darius I. The Greek army decisively defeated the more numerous Persians. The victory at Marathon marked the end of the first Persian invasion of Greece. The Persian force retreated to Asia. The Greeks realized with this victory that Persia could be defeated. The victory marked the beginning of the Classical Age in Greece. The word ""marathon"" originates from this battle - in legend, a warrior called Pheidippides ran from Marathon to Athens to inform the people of Athens of the Greek victory. He shouted the message and collapsed on the spot. The exact distance from Marathon to Athens then became the name of a challenge, the marathon, which was to run that distance without collapsing as Pheidippides did.",Easy
8 is a number after 7 and before 9.,Easy
Sloth bear A sloth bear weighs 120 lbs-300lbs. They eat a lot of fruits and also honey and insects. They have a long mane around their face and long and smooth fur lips to help them eat insects. They also have a longer tail than the most other bears. They have a white chest mark and very large claws that measure up to 4 inches. They live in Indian Subcontinent and live in habitats where there are termite mounds. Sloth bear habits and lifestyle Sloth bears are solitary animals sometimes they are in pairs. They make their beds out of broken branches. They walk slow but they run faster than humans. They are slow and clumsy but they are excellent climbers. Female bears carry their cubs up trees to escape predators. To mark their territories they scrape trees with their forepaws and rub against it. And his scientific name is ours lippu.,Easy
"The Week Junior is a magazine which you get every week if you subscribe to it. It's meant for kids. There is actually a magazine called The Week which is made for adults. The Week Junior is like a child's version of The Week. Inside The Week Junior there are various topics. The topics are: Science + Nature (delivered every 3 weeks) The Week Junior Quizzler (You get it once, but it's filled with puzzles)",Easy
"German Empire (German: Deutsches Kaiserreich), is an state in Europe, existed since the reunification of Germany in 1871 until 1918, when the throne was abandoned by Emperor Wilhelm II. The German Empire was a constitutional monarchy and a federation composed of monarchies and free cities.",Easy
The Stocking is a women's garment. It fits closely over the foot and is held up by suspenders or an elasticated strip at the upper tight. Stocking is typically made of translucent nylon or silk. Stocking was also a long sock worn by men in the 17th and 18th centuries. Young man wearing red stockings.1623 Stockings,Easy
"Mugiasco is a fraction of the municipality of Lierna, on Lake Como. On the east coast of Lake Como, look at the Bellagio promontory, with one of the most beautiful views of Lake Como, it is located within the ancient village of Lierna and is considered one of the most beautiful villages on the lake, built on the original medieval defensive structure which leads to the Path of the Wayfarer and the Path of Leonardo. Going up along the characteristic stone mule track that from the nearby Borgo di Casate heads towards the mountain of Lierna, you enter Mugiasco, which in ancient times took the Latin name of Musatio. The village is built as a single castle with a defensive fortress, with houses so close that it is difficult to understand where one house begins and ends the other. Its main feature is its continuous intertwining of arches, stairways, underpasses and paths. Of course, this particular place on Lake Como cannot escape the artistic eye of the painters who often depict this scenario on the canvas. The ancient Mugiasco wash house from 1843 is covered, the only one of its kind on Lake Como. Among the narrow medieval streets of the Borgo di Mugiasco it is not uncommon to find a donkey pulling the traditional “Train”, the sled used to transport wood and hay in the mountain roads. On these streets of Lierna, the ""Train"" was the only valid means of transport since ancient times. Now the Borgo di Mugiasco is served by an asphalted road suitable for car traffic, while its woods can be covered on foot or by bicycle. In Mugiasco there is also the Serena Viuleta Mill, once also used to keep fresh the milk produced on the Lierna mountains by rare cows.",Easy
"Bangalore is the capital city of the Indian state of Karnataka. It is a megacity, which has a population of more than 10 million. It is the fifth largest city in India.",Easy
"Fake News is news that isn't true (that is Fake). Fake News can have small effects but it can also have very big ones. People could use Fake News because they want a specific president. Fake News can spread quite fast if we don't know what we are reading. There is a program to make faces or change them,so someone could replace a picture with a false one. There's also a program to make the voice of someone say something that he didn't say. So someone could make a important person say something very embarrassing, that could cause a few or even a lot of problems for that important person. Check the source of the article, if he did do other articles,... Look at the date of the information, someone could trick young people by putting a photo from the past and say that it is happening now. The info is bizarre, is it possible? Fake News often has titles that stand out, like the title ""For the first time in 103 years it snows on the pyramids!"" Also if there are a lot of exclamation marks. Someone once said that after 103 years it finally snowed on the pyramids.",Easy
Debian is an operating system and Linux distribution developed by the Debian Project.,Easy
"The Maya environment was filled with forests, and there was almost no surface water and terrible soil. Even with these terrible conditions, the maya successfully farmed Maize, Corn, Beans, Squash and Chili Peppers. They did this by building terraces in the mountains, raising earth platforms surrounded by canals in lowlands, draining water, clearing land by cutting and burning the trees down. This, unfortunately, wore out the soil.",Easy
"Henry IV, Pts. 1 and 2 are two history plays by William Shakespeare. They follow Richard II in Shakespeare's cycle about the Wars of the Roses. The two plays tell of the troubled reign of Henry IV and the rise to power of his son, Hal as Henry V. These two plays are followed by the final play in the cycle Henry V. Shakespeare's source for these four plays was the Holinshed's Chronicles. The plays are memorable for the character of Falstaff, a fat, old, cowardly knight. Falstaff is universally considered one of Shakespeare's greatest creations. Other memorable characters are Mistress Quickly, Hotspur, Justice Shallow, and Bardolph, Pistol, and Nym, Falstaff's cronies. The first part of Henry IV was written no later than 1597. The second part was written no later 1599. The plays were hugely popular with critics and audiences. Both parts were published in quarto editions, and in the First Folio of 1623.",Easy
"Florence Nightingale, (12 May 1820 – 13 August 1910), was an English nurse. She helped create the modern techniques of nursing. She became a leader of the team of nurses who helped wounded soldiers during the Crimean War. She was the first female to receive the Order of Merit, the highest honour awarded to a British person. As a nurse she was given the name 'The Lady with the Lamp' because at night, she checked on the wounded soldiers and always carried 'The Lamp' with her. She helped make modern nursing possible. Nightingale wrote a lot. She lived to be 90 years old. In her lifetime she was concerned with spreading medical knowledge. Some of her books were written in simple English so that they could easily be understood by those with poor reading skills. She also was an early user of graphs and diagrams to display data. Nightingale was helped to understand statistics by her country's leading expert on public statistics, William Farr. He was a founder of medical statistics, and epidemiology. Farr worked with her on all the statistics from the Crimean War, which she publicised in her writing. She proved that more men had died from disease than fighting, a very important piece of information. The disease in question was mostly cholera. Cholera is caused by a bacterium which is spread by people drinking water which is contaminated by sewage. Unfortunately, both she and Farr believed the disease was caused by foul air: this was called the miasma theory. The miasma theory was refuted by John Snow, who discovered the real cause of an outbreak in London. The cause was foul water from a water pump in Broad Street, London. Snow's work was published in 1855, but it was 30 years before the germ theory was generally accepted. Farr publicly acknowledged he was wrong in 1866, but Nightingale never really gave up the miasma idea. London's cholera epidemics stopped once the authorities built sewage treatment plants, delivered cleaner water, and built a system of underground pipes which kept sewage from seeping into the water supply. Florence Nightingale was born into an upper class British family in 1820 in Florence, Tuscany, Italy. She was named after the town where she was born. The family moved back to London when Florence was a young girl. She was a Unitarian. Although her parents expected her to become a wife and a mother, in 1845 she decided to become a nurse. While she was training she campaigned for better conditions for poor people in Britain. In 1854 when the Crimean War began, Florence was working in Harley Street in London. After reading many reports about the poor treatment of sick and injured soldiers, she travelled to Crimea to see for herself and discovered the hospitals were crowded and dirty. She knew Sidney Herbert, who was Secretary of War during the Crimean War and he helped her. At the hospital in Istanbul where the injured soldiers were sent, Florence realized that soldiers died more often from diseases like cholera than from their injuries in war. She used her knowledge of maths and statistics to show the British government that providing better conditions for sick and injured soldiers would help them win the war. She was, however, quite wrong about how cholera spread. There is a syndrome named after her called ""Florence Nightingale Syndrome"". It occurs when a soldier falls in love with a nurse. While she was working in Crimea she became known as “The Lady with the Lamp” because she would walk around the hospital in the evening carrying a lamp and check on the soldiers. When she returned to England she started a school in 1860 for nurses at St. Thomas’ Hospital in London. She wrote her most important book Notes on Nursing. She was a keen Christian but also believed that pagan and eastern religions also contained genuine worth. She was a strong opponent of discrimination against all types of Christians as well as against non-Christians. Nightingale believed religion helped provide people with the fortitude for arduous good work. In 1907, Florence Nightingale became the first woman to be awarded the Order of Merit by King Edward VII. Nightingale died in 1910 in London. There are many statues of her in Britain, including one in Waterloo Place in London and a Florence Nightingale museum, also in London.",Easy
"Clarissa Harlowe ""Clara"" Barton (25 December 1821, Oxford – 12 April 1912, Glen Echo) was an American nurse and humanist. She was the founder of the American Red Cross and also became interested in women's suffrage, prison reform, civil rights and education. monument",Easy
"The Lord of the Rings is a book written by John Ronald Reuel Tolkien in 1956. It is an epic fantasy tale about an earlier time in a place called Middle Earth. Humans (""Men"") live along with elves, dwarves, and magical beings. They take part in a struggle between Good and Evil that will determine the future of Middle Earth. The story involves a quest and finding allies to help on their way. The book is a sequel to his children's book, The Hobbit (1937), and was published in three volumes: These volumes were made into feature films in 2001, 2002, and 2003.",Easy
"A sacrament, in Christianity, is a practice for the devout to experience. The sacraments are considered a gift and help from God to reach heaven easily. The seven sacraments are:",Easy
"The Spinosaurus was an extinct Dinosaur that had lived during the Cretaceous period, about 112 million years to 97 million years ago. They are the largest carnivorous dinosaurs, even bigger than the Tyrannosaurus and lived in the swamps of North Africa. It was thought to be the largest meat-eater to have ever roamed the Earth. Its scientific name is just “Spinosaurus” and it means “Spine Lizard.” It is an theropod (carnivorous dinosaurs which sizes are large and small). According to scientific research, the Spinosaurus possibly fed mainly on Fish, including large lungfish, sawfish and even Sharks. Since it is a carnivorous dinosaur, it probably ate plant-eating dinosaurs too. It also liked to eat eggs. The Spinosaurus was incredibly huge and was about 12.6 to 18m long (40-50 ft) and it weighed about 13.2 to 23 tons. The dinosaur had a small crest above its eyes and had a long and narrow snout at the end of its skull. It also had a very powerful jaw, but none of its teeth were serrated, which makes it unlikely to tear its prey. The Spinosaurus’s sail made it famous and it was located along its back. It was long, rough, semi-circular and has many functions. There was a lot of debate regarding what the sail could do. It could’ve been used to ward off its enemies, which would give it an advantage in fighting. It also could have been used to regulate its body temperature by absorbing heat or storing fat. The final possibility is that the dinosaur may have used its sail to attract mates, making it have a similar function to a Peacock’s tail.",Easy
Utrecht is a city in the Netherlands. It is the capital of Utrecht.,Easy
