text,class
"Allen Park és una ciutat al comtat de Wayne a l'estat nord-americà de Michigan. En el cens del 2010 tenia una població de 28.210habitants i una densitat poblacional d'1.544,74persones perkm². Segons l'Oficina del Cens dels Estats Units, Allen Park té una superfície total de 18.26km², de la qual 18.14 km² corresponen a terra ferma i (0,67%) 0.12 km² és aigua. Segons el cens del 2010, hi havia 28.210persones residint en Allen Park. La densitat de població era d'1.544,74 hab.km². Dels 28210habitants, Allen Park estava compost pel 92,89% blancs, el 2,14% eren afroamericans, el 0,52% eren amerindis, el 0,81% eren asiàtics, el 0.03% eren illencs del Pacífic, el 2,03% eren d'altres races i l'1,58% pertanyien a dos o més races. Del total de la població el 8,06% eren hispans o llatins de qualsevol raça. 42°15′34″N, 83°12′37″O﻿ ﻿42.25944°N,83.21028°O﻿ 42.25944; -83.21028",Normal
"Mailly-sur-Seille és un municipi francès situat al departament de Meurthe i Mosel·la i a la regió del Gran Est. L'any 2007 tenia 254habitants. El 2007 la població de fet de Mailly-sur-Seille era de 254persones. Hi havia 94 famílies, de les quals 21 eren unipersonals (4 homes vivint sols i 17 dones vivint soles), 21 parelles sense fills, 43 parelles amb fills i 9 famílies monoparentals amb fills. La població ha evolucionat segons el següent gràfic: Habitants censats El 2007 hi havia 98 habitatges, 96 eren l'habitatge principal de la família i 2 eren segones residències. 92 eren cases i 6 eren apartaments. Dels 96 habitatges principals, 86 estaven ocupats pels seus propietaris, 7 estaven llogats i ocupats pels llogaters i 2 estaven cedits a títol gratuït; 2 tenien dues cambres, 10 en tenien tres, 26 en tenien quatre i 59 en tenien cinc o més. 58 habitatges disposaven pel capbaix d'una plaça de pàrquing. A 38 habitatges hi havia un automòbil i a 43 n'hi havia dos o més. La piràmide de població per edats i sexe el 2009 era: El 2007 la població en edat de treballar era de 143persones, 105 eren actives i 38 eren inactives. De les 105persones actives 98 estaven ocupades (50 homes i 48 dones) i 7 estaven aturades (4 homes i 3 dones). De les 38persones inactives 20 estaven jubilades, 6 estaven estudiant i 12 estaven classificades com a «altres inactius». El 2009 a Mailly-sur-Seille hi havia 99 unitats fiscals que integraven 262persones, la mediana anual d'ingressos fiscals per persona era de 17.416,5€. Dels 5 establiments que hi havia el 2007, 1 era d'una empresa de fabricació d'altres productes industrials, 2 d'empreses de construcció, 1 d'una empresa de transport i 1 d'una empresa d'hostatgeria i restauració. Dels 3 establiments de servei als particulars que hi havia el 2009, 1 era un taller de reparació d'automòbils i de material agrícola, 1 fusteria i 1 lampisteria. L'any 2000 a Mailly-sur-Seille hi havia 4 explotacions agrícoles. El 2009 hi havia una escola elemental integrada dins d'un grup escolar amb les comunes properes formant una escola dispersa. El següent diagrama mostra les poblacions més properes.",Normal
"El Comtat d'Oliva fou un antic comtat del sud de la Safor que comprenia el senyoriu de Rebollet i la vila d'Oliva. El títol de Comtat va ser concedit el 1449 a Francesc Gilabert de Centelles-Riu-sec i de Queralt, senyor de les baronies d'Oliva i Nules. Passà als Borja, ducs de Gandia, als Pimentel, comtes ducs de Benavente, als Téllez-Girón, ducs d'Osuna, als Roca de Togores, marquesos d'Asprilles, i als Escrivà de Romaní.",Normal
"Llista de topònims (noms propis de lloc) del municipi de Maçanet de la Selva, a la Selva Informació actualitzada per un bot. Els canvis manuals es perdran quan s'actualitzi!",Normal
"La pseudolaueïta és un mineral de la classe dels fosfats. Fou anomenada així l'any 1956 per Hugo Strunz per la seva composició química similar a la de la laueïta. El mineral està relacionat amb el grup de la laueïta, però realment no en forma part en no ser realment un polimorf de la laueïta. La pseudolaueïta és un fosfat de fórmula química Mn2+Fe3+₂(PO₄)₂(OH)₂·8H₂O. Cristal·litza en el sistema monoclínic. La seva duresa a l'escala de Mohs és 3. Segons la classificació de Nickel-Strunz, la pseudolaueïta pertany a «08.DC: Fosfats, etc, només amb cations de mida mitjana, (OH, etc.):RO₄ = 1:1 i < 2:1» juntament amb els següents minerals: eucroïta, legrandita, strashimirita, arthurita, earlshannonita, ojuelaïta, whitmoreïta, cobaltarthurita, bendadaïta, kunatita, kleemanita, bermanita, coralloïta, kovdorskita, ferristrunzita, ferrostrunzita, metavauxita, metavivianita, strunzita, beraunita, gordonita, laueïta, mangangordonita, paravauxita, nissonita, sigloïta, stewartita, ushkovita, ferrolaueïta, kastningita, maghrebita, nordgauïta, tinticita, vauxita, vantasselita, cacoxenita, gormanita, souzalita, kingita, wavel·lita, allanpringita, kribergita, mapimita, ogdensburgita, nevadaïta i cloncurryita. S'ha trobat en incrustacions i reemplaçaments de cristalls de stewartita en un complex pegmatític granític zonat. S'han trobat exemplars a Alemanya, Portugal i els EUA",Normal
"El País de Redon-Bretanya Sud abans País de Redon i Vilaine (en bretó Bro Redon ha Gwilum) és un país que agrupa 55 comunes d'elles 28 a Ille i Vilaine, 19 a Morbihan i 7 a Loira Atlàntic, a la Bretanya. El país comprèn cinc comunitats de comunes:",Normal
"Saint-Just-près-Brioude és un municipi francès situat al departament de l'Alt Loira i a la regió d'Alvèrnia-Roine-Alps. L'any 2007 tenia 397habitants. El 2007 la població de fet de Saint-Just-près-Brioude era de 397persones. Hi havia 156 famílies de les quals 36 eren unipersonals (16 homes vivint sols i 20 dones vivint soles), 56 parelles sense fills, 56 parelles amb fills i 8 famílies monoparentals amb fills. La població ha evolucionat segons el següent gràfic: Habitants censats El 2007 hi havia 279 habitatges, 166 eren l'habitatge principal de la família, 69 eren segones residències i 43 estaven desocupats. 276 eren cases i 2 eren apartaments. Dels 166 habitatges principals, 145 estaven ocupats pels seus propietaris, 14 estaven llogats i ocupats pels llogaters i 7 estaven cedits a títol gratuït; 2 tenien dues cambres, 16 en tenien tres, 56 en tenien quatre i 92 en tenien cinc o més. 154 habitatges disposaven pel capbaix d'una plaça de pàrquing. A 74 habitatges hi havia un automòbil i a 74 n'hi havia dos o més. La piràmide de població per edats i sexe el 2009 era: El 2007 la població en edat de treballar era de 229persones, 190 eren actives i 39 eren inactives. De les 190persones actives 175 estaven ocupades (100 homes i 75 dones) i 15 estaven aturades (7 homes i 8 dones). De les 39persones inactives 16 estaven jubilades, 16 estaven estudiant i 7 estaven classificades com a «altres inactius». El 2009 a Saint-Just-près-Brioude hi havia 188 unitats fiscals que integraven 438persones, la mediana anual d'ingressos fiscals per persona era de 14.910€. Dels 14 establiments que hi havia el 2007, 1 era d'una empresa alimentària, 1 d'una empresa de fabricació d'altres productes industrials, 4 d'empreses de construcció, 2 d'empreses de comerç i reparació d'automòbils, 2 d'empreses de transport, 1 d'una empresa d'hostatgeria i restauració, 1 d'una empresa d'informació i comunicació, 1 d'una empresa immobiliària i 1 d'una empresa de serveis. Dels 5 establiments de servei als particulars que hi havia el 2009, 2 eren paletes, 1 fusteria, 1 lampisteria i 1 restaurant. L'únic establiment comercial que hi havia el 2009 era una fleca. L'any 2000 a Saint-Just-près-Brioude hi havia 44 explotacions agrícoles que ocupaven un total de 1.984 hectàrees. El 2009 hi havia una escola elemental. El següent diagrama mostra les poblacions més properes.",Normal
"El concurs d'esmaixades de l'NBA és una competició en la qual els participants intenten mostrar al públic les seves millors esmaixades. Va ser inaugurat per l'ABA en l'All-Star Game (partit de les estrelles) de 1976 a Denver, just quan es van permetre les esmaixades en l'NCAA. Això va permetre als jugadors mostrar les seves habilitats picant la cistella per a intentar batre els seus rivals. De totes maneres, aquest concurs va durar poc, perquè l'ABA es va fusionar amb l'NBA l'any següent. L'NBA va crear el seu propi concurs donada la popularitat de les esmaixades. El primer concurs d'esmaixades de l'ABA el va guanyar Julius Erving, tot un especialista en la matèria.",Normal
"Dionisio Scarlatti y Aldama (8 d'octubre de 1812- 10 d'agost de 1880) va ser un compositor espanyol, descendent del també compositor Domenico Scarlatti. Al voltant de 1846 va concebre la idea de crear una Acadèmia Nacional de Música i Declamació de la qual era patrocinadora i protectora la reina Isabel II i l'infant Francesc de Paula, amb la intenció de crear una òpera lírica nacional exclusiva per a la música vocal espanyola, i fins i tot es va arribar a assajar la seva òpera Güelfos i gibel·lins en 1846, però el projecte, en el qual s'havien compromès també Joaquín Gaztambide, Joaquín Espín i Guillén, Francisco Sales i Juan Lombia, es va desfer per problemes interns, segons Barbieri. Va compondre Rinconete i Cortadillo (l872), inspirada en l'obra de Cervantes; Angélica i Medoro, sarsuela en un acte original de Leopoldo Maria Bremón, i moltes altres òperes i sarsueles, bastants d'elles amb lletra del seu amic l'escriptor Àngel Maria Segòvia.",Normal
"Vila Nova da Barquinha és un municipi portuguès, situat al districte de Santarém, a la regió del Centre i a la subregió de Médio Tejo. L'any 2004 tenia 7.878habitants. Limita al nord amb Tomar i Abrantes, a l'est amb Constância, al sud amb Chamusca, al sud-oest amb Golegã, a l'oest amb Entroncamento i al nord-oest amb Torres Novas.",Normal
"Salorino és un municipi de la província de Càceres, a la comunitat autònoma d'Extremadura (Espanya).",Normal
"El pinsà borroner capgrís (Pyrrhula erythaca) és una espècie d'ocell de la família dels fringíl·lids (Fringillidae) que habita boscos i matolls de muntanya, als Himàlaies del nord-est de l'Índia, Bhutan, sud-est del Tibet, nord de Birmània i la Xina central.",Normal
"Lake Ozark és una població dels Estats Units a l'estat de Missouri. Segons el cens del 2000 tenia una població de 1.489habitants. Segons el cens del 2000, Lake Ozark tenia 1.489habitants, 649 habitatges, i 427 famílies. La densitat de població era de 81,7habitants perkm². Dels 649 habitatges en un 26,5% hi vivien nens de menys de 18anys, en un 53,5% hi vivien parelles casades, en un 8,8% dones solteres, i en un 34,1% no eren unitats familiars. En el 28,4% dels habitatges hi vivien persones soles el 6,3% de les quals corresponia a persones de 65anys o més que vivien soles. El nombre mitjà de persones vivint en cada habitatge era de 2,29 i el nombre mitjà de persones que vivien en cada família era de 2,76. Per edats la població es repartia de la següent manera: un 21,6% tenia menys de 18anys, un 7,7% entre 18 i 24, un 26,7% entre 25 i 44, un 30,5% de 45 a 60 i un 13,6% 65anys o més. L'edat mediana era de 41anys. Per cada 100 dones de 18 o més anys hi havia 104,4 homes. La renda mediana per habitatge era de 37.386 $ i la renda mediana per família de 40.515 $. Els homes tenien una renda mediana de 26.750 $ mentre que les dones 21.667 $. La renda per capita de la població era de 20.830 $. Entorn de l'11,3% de les famílies i el 13,1% de la població estaven per davall del llindar de pobresa. El següent diagrama mostra les poblacions més properes.",Normal
"Emili Serna Díez (Burgos, 1933) fou judoka i directiu esportiu. Alumne directe de Henry Birnbaum, l'introductor del judo a Catalunya, va ser cinturó negre novè dan de judo i quart dan de jujutsu, obtingué el títol de campió d'Espanya de judo. També es proclamà en diverses ocasions campió de Catalunya. Formà part de la selecció espanyola. Acabada la seva etapa competitiva, va seguir practicant el judo, el jujutsu i la defensa personal, especialitats en què va ser mestre nacional. El 1984 ocupà el càrrec de president de la Federació Catalana de Judo i Disciplines Associades i, després de diverses reeleccions, es va mantenir en el càrrec fins al 2003. També va ser àrbitre i professor numerari de la Federació Espanyola de Judo i instructor de defensa personal en diversos cossos de seguretat. Va fundar el Club Águilas de Barcelona, d'on van sorgir molts tècnics i esportistes i també va ser vicepresident de la Unió de Federacions Esportives de Catalunya, vicepresident de la Federació Espanyola de Judo, director de Disciplines Associades de la Federació Espanyola de Judo, vocal de la Federació Europea de Jujutsu i vocal del Consejo Superior de Deportes. Posteriorment, assumí la direcció tècnica de la secció de jujutsu del Club Judo Blanes.",Normal
"Ollans és un municipi francès situat al departament del Doubs i a la regió de Borgonya - Franc Comtat. L'any 2007 tenia 44habitants. El 2007 la població de fet d'Ollans era de 44persones. Hi havia 20 famílies de les quals 4 eren unipersonals (4 dones vivint soles i 4 dones vivint soles), 8 parelles sense fills i 8 parelles amb fills. La població ha evolucionat segons el següent gràfic: Habitants censats El 2007 hi havia 26 habitatges, 18 eren l'habitatge principal de la família, 6 eren segones residències i 2 estaven desocupats. Tots els 26 habitatges eren cases. Dels 18 habitatges principals, 16 estaven ocupats pels seus propietaris i 2 estaven llogats i ocupats pels llogaters; 7 tenien quatre cambres i 10 en tenien cinc o més. 16 habitatges disposaven pel capbaix d'una plaça de pàrquing. A 5 habitatges hi havia un automòbil i a 9 n'hi havia dos o més. La piràmide de població per edats i sexe el 2009 era: El 2007 la població en edat de treballar era de 26persones, 24 eren actives i 2 eren inactives. De les 24persones actives 22 estaven ocupades (12 homes i 10 dones) i 2 estaven aturades (1 home i 1 dona). Totes les 2persones inactives estaven jubilades. L'únic establiment que hi havia el 2007 era d'una empresa de comerç i reparació d'automòbils. L'any 2000 a Ollans hi havia 3 explotacions agrícoles. El següent diagrama mostra les poblacions més properes.",Normal
"Karl Heinrich Gräffe (1799-1873) fou un matemàtic alemany. El pare de Gräffe va emigrar a Nord-amèrica, deixant el negoci familiar de joieria en les seves mans. Tot i així, Gräffe, va aconseguir, estudiant de nit, entrar al Carolineum de Brunsvic el 1821. A partir de 1823, va estudiar a la universitat de Göttingen amb els professors Gauss i Thibaut, doctorant-se el 1825. El 1828 és nomenat professor del Institut Tecnològic de Zúric i, a partir de 1833, professor associat de la universitat de Zúric a partir de la data de la seva creació. Simultàniament, també va ser professor de la Obere Industrieschule. Gräffe és conegut per haver estat dels primers en enunciar un mètode per aproximar les arrels d'un polinomi qualsevol, mètode conegut avui com el mètode de Dandelin-Gräffe.",Normal
"El tecnocapitalisme (paraula composta que combina ""tecnologia"" i ""capitalisme"") es refereix als canvis del capitalisme associats a l'aparició de nous sectors tecnològics, el poder de les corporacions i noves formes d'organització. Es tracta d'una nova versió del capitalisme que genera noves formes d'organització corporativa dissenyades per explotar intangibles com la creativitat i el nou coneixement. Les noves organitzacions estan profundament fonamentades en la investigació tecnològica, en contrposició de la producció de fabricació i serveis. També són molt dependents de l'apropiació corporativa dels resultats de la recerca com a propietat intel·lectual. Tenint en compte les noves relacions de poder introduïdes per les corporacions que controlen el tecnocapitalisme, existeixen noves formes d'acumulació que impliquen intangibles com la creativitat i el nou coneixement, juntament amb la propietat intel·lectual i la infraestructura tecnològica. Aquesta perspectiva de la globalització (i l'efecte del tecnocapitalisme i de les seves corporacions) també té en compte la creixent importància global dels intangibles, les desigualtats creades entre nacions a l'avantguarda del tecnocapitalisme, les quals no són, la creixent rellevància dels brain-drain, és a dir, l'emigració d'individus altament qualificats o ben instruïts entre nacions i l'augment del que es designa com un complex tecno-militar-corporatiu que substitueix ràpidament l'antic complex militar-industrial de la segona meitat del seglexx. El concepte darrere del tecnocapitalisme és part d'un model de pensament que relaciona la ciència i la tecnologia amb l'evolució del capitalisme. El nucli d'aquesta idea de l'evolució del capitalisme és que la ciència i la tecnologia no estan separades de la societat —o que existeixen en un buit o en una realitat separada— fora de l'abast de l'acció social i la decisió humana. La ciència i la tecnologia formen part de la societat, i estan subjectes a les prioritats del capitalisme tant com qualsevol altra activitat humana. Destacables científics de principis del seglexx, com John Bernal, van dir que la ciència té una funció social i que no es pot veure com una cosa diferent de la societat. Altres científics d'aquell moment, com John Haldane, van relacionar la ciència amb la filosofia social i van mostrar com els enfocaments crítics de l'anàlisi social són molt rellevants per a la ciència i per a la nostra comprensió de la necessitat de la ciència. En el nostre temps, aquesta línia de pensament ha encoratjat als filòsofs com Andrew Feenberg a adoptar i aplicar un enfocament teòric crític a la tecnologia i la ciència, proporcionant moltes idees importants sobre com les decisions científiques i tecnològiques —i els seus resultats— són modelades per la societat, i pel capitalisme i les seves institucions. Harry Braverman, en la seva obra Labor and Monopoly Capital: The Degradation of Work in the Twentieth Century argumenta que els canvis en la tecnologia de producció estan influenciats per la necessitat de la gestió corporativa per controlar els processos laborals. El fet que la tecnologia es pugui posar al servei del poder corporatiu, controlar les rutines de treball i els processos productius, per disminuir els drets dels treballadors, porta a que diversos autors defensin la idea que la tecnologia no és ""neutral"" ni tan sols ""funcional"" com alguns tecnòlegs defensen. Tot i que Braverman no va utilitzar el terme tecnocapitalisme en la seva obra, el seu enfocament general forma part de la línia de pensament relacionada amb aquest concepte. Seguint l'obra de Braverman, però des d'una perspectiva diferent, el filòsof d'educació, Douglas Kellner, va utilitzar el terme en un capítol per debatre la relació entre la tecnologia i l'estat capitalista, juntament amb la perspectiva d'una teoria post-moderna de les crisis, des de la perspectiva del Escola de Frankfurt. El terme tecnocapitalisme ha estat utilitzat per Dinesh D'Souza per denotar aspectes i idees que completament diferents dels explicats anteriorment. Aquest, va usar el terme en un article sobre Silicon Valley, per descriure l'entorn corporatiu i les relacions de capital de risc en una economia local d'alta tecnologia. El seu enfocament del tema coincideix amb el de les revistes de negocis i la literatura de gestió corporativa. Alguns articles de diaris també han utilitzat el terme puntualment i en un sentit molt general, per denotar la importància de les tecnologies avançades en l'economia.",Normal
"Un remolcador és un tipus d'embarcació utilitzada per ajudar a maniobrar a altres embarcacions, principalment a remolcar o a empènyer embarcacions o similars als ports, però també en mar obert o en rius i canals. També es fan servir per a remolcar barcasses, vaixells avariats o altres equips. En els ports, el seu objectiu és guiar acuradament l'embarcació al seu destí d'atracada on es durà a terme la càrrega i descàrrega. En alguns casos pot portar a la representació de l'autoritat de port, transferir-lo al vaixell per acompanyar el capità en la maniobra mentre el remolcador acompanya la trajectòria i maniobra d'entrada a port. Garanteix així la prevenció d'accidents i col·lisions amb estructures, terra ferma i altres embarcacions. Els remolcadors són molt forts per a la seva mida. Els primers remolcadors tenien un motor a vapor; actualment funcionen amb dièsel. Els motors dels remolcadors típicament produeixen de 750 a 3.000 cavalls de força (de 500 a 2.000 kW), però els més grans (usats en aigües més profundes) poden produir fins a 25.000 cavalls de força (20.000 kW). Els motors sovint són els mateixos que els de les locomotores, però típicament mouen les hèlixs mecànicament en comptes de convertir el resultat a energia per a motors elèctrics, com és comú a les locomotores. Per seguretat, els motors dels remolcadors tenen dos elements de cada part crítica com redundància.",Normal
"Bessancourt és un municipi francès, situat al departament de Val-d'Oise i a la regió de Illa de França. L'any 2007 tenia 7.231habitants. Forma part del cantó de Taverny, del districte d'Argenteuil i de la Comunitat d'aglomeració Val Parisis. El 2007 la població de fet de Bessancourt era de 7.231persones. Hi havia 2.421 famílies, de les quals 556 eren unipersonals (200 homes vivint sols i 356 dones vivint soles), 581 parelles sense fills, 1.044 parelles amb fills i 240 famílies monoparentals amb fills. La població ha evolucionat segons el següent gràfic: Habitants censats El 2007 hi havia 2.582 habitatges, 2.479 eren l'habitatge principal de la família, 21 eren segones residències i 82 estaven desocupats. 1.963 eren cases i 552 eren apartaments. Dels 2.479 habitatges principals, 1.626 estaven ocupats pels seus propietaris, 796 estaven llogats i ocupats pels llogaters i 57 estaven cedits a títol gratuït; 121 tenien una cambra, 206 en tenien dues, 437 en tenien tres, 619 en tenien quatre i 1.096 en tenien cinc o més. 1.766 habitatges disposaven pel capbaix d'una plaça de pàrquing. A 1.110 habitatges hi havia un automòbil i a 1.008 n'hi havia dos o més. La piràmide de població per edats i sexe el 2009 era: El 2007 la població en edat de treballar era de 5.020persones, 3.837 eren actives i 1.183 eren inactives. De les 3.837persones actives 3.549 estaven ocupades (1.968 homes i 1.581 dones) i 288 estaven aturades (149 homes i 139 dones). De les 1.183persones inactives 302 estaven jubilades, 527 estaven estudiant i 354 estaven classificades com a «altres inactius». El 2009 a Bessancourt hi havia 2.495 unitats fiscals que integraven 6.801,5persones, la mediana anual d'ingressos fiscals per persona era de 22.243€. Dels 212 establiments que hi havia el 2007, 2 eren d'empreses extractives, 2 d'empreses alimentàries, 10 d'empreses de fabricació d'altres productes industrials, 42 d'empreses de construcció, 52 d'empreses de comerç i reparació d'automòbils, 11 d'empreses de transport, 8 d'empreses d'hostatgeria i restauració, 5 d'empreses d'informació i comunicació, 4 d'empreses financeres, 10 d'empreses immobiliàries, 31 d'empreses de serveis, 20 d'entitats de l'administració pública i 15 d'empreses classificades com a «altres activitats de serveis». Dels 62 establiments de servei als particulars que hi havia el 2009, 1 era una oficina de correu, 1 una oficina bancària, 9 tallers de reparació d'automòbils i de material agrícola, 1 autoescola, 7 paletes, 6 guixaires pintors, 4 fusteries, 6 lampisteries, 4 electricistes, 3 empreses de construcció, 5 perruqueries, 7 restaurants, 5 agències immobiliàries i 3 salons de bellesa. Dels 12 establiments comercials que hi havia el 2009, 2 eren supermercats, 1 una botiga de més de 120 m², 3 fleques, 2 carnisseries, 1 una llibreria, 1 una sabateria, 1 una botiga d'electrodomèstics i 1 una botiga de material de revestiment de parets i terra. L'any 2000 a Bessancourt hi havia 4 explotacions agrícoles. Els 2 equipaments sanitaris que hi havia el 2009 eren farmàcies. El 2009 hi havia 2 escoles maternals i 2 escoles elementals. Bessancourt disposava d'un col·legi d'educació secundària amb 440alumnes. El següent diagrama mostra les poblacions més properes.",Normal
Michel Bibard (30 de novembre de 1958) és un exfutbolista francès. Va formar part de l'equip francès a la Copa del Món de 1986. 1Bats• 2Amorós• 3Ayache• 4Battiston• 5Bibard• 6Bossis• 7Le Roux• 8Tusseau• 9Fernández• 10Platini• 11Ferreri• 12Giresse• 13Genghini• 14Tigana• 15Vercruysse• 16Bellone• 17Papin• 18Rocheteau• 19Stopyra• 20Xuereb• 21Bergeroo• 22Rust• Seleccionador:Michel,Normal
"L'aeroport internacional de Fes-Saïss (àrab: مطار فاس سايس الدولي, maṭār Fās Sāyis ad-duwalī) (codi IATA: FEZ,codi OACI: GMFF) és un aeroport que serveox la ciutat de Fes, a la regió de Fes-Meknès, al Marroc. L'aeroport va atendre més de 500,000 passatgers en 2008. L'aeroport es troba a una altura de 1,900 peus (579m) sobre el nivell mitjà del mar. Té una sola pista d'aterratge designada 0927 amb superfície d'asfalt de dimensions 3,200 per 45 metres (10,499 ×148ft).",Normal
"Casa Cafè Progrés és un habitatge del municipi de Figueres (Alt Empordà) inclòs en l'Inventari del Patrimoni Arquitectònic de Catalunya. Edifici situat a la part baixa de la Rambla Sara Jordà, en ple centre de la ciutat. Edifici entre mitgeres de planta baixa, quatre plantes pis i altell, on es pot observar que inicialment estava format per tres. A la planta baixa allotjava el Cafè Progrés, actualment funciona l'Hotel Rambla. La façana és estreta i ordenada en tres registres usant els ordres clàssics. A la planta baixa i primer pis, ordre dòric amb pilastres adossades i encoixinat (abasta l'hotel, les portes d'accés i un altell). Ordre jònic amb pilastres als dos pisos superiors i coronat per entaulament. La primera, segona i tercera planta pis presenten balconades corregudes, la de la primera planta està suportada per mènsules clàssiques que arrenquen de l'altell. El darrer pis, per sobre de l'entaulament, amb dos balcons, està ordenat per motllures laterals a manera de prolongació visual dels ordres inferiors i coronat per una segona cornisa. Rehabilitat per acollir l'Hotel Rambla per l'arquitecta Carme Bosch en els anys 2001-2002.",Normal
"Askøy és un municipi illa situat al comtat de Vestland, Noruega. Té 28.380habitants (2016) i la seva superfície és de 101.11km². El centre administratiu del municipi és Kleppestø. Altres pobles importants de l'illa són Florvåg, Erdal, Ask i Hetlevik. Des que es va inaugurar el pont d'Askøy el 1992, que connecta la ciutat amb Bergen, el municipi ha experimentat un ràpid augment de població. És també l'illa més poblada de Noruega. La primera part del nom Askøy prové de la granja Ask (en nòrdic antic: Askr), que significa «freixe», mentre que la terminació øy significa «illa». Per tant, Askøy significa illa del freixe. Fins al 1918 el nom s'escrivia Askøen. L'escut d'armes se'ls va concedir el 28 de setembre de 1961. L'escut és parlant i mostra un freixe (Ask) en una illa (øy) amb ones a la base de l'escut. Els colors són verd i blanc. Askøy és un municipi situat completament en l'illa principal homònima i l'illa de menys importància de Herdla, encara que també pertanyen a l'illa molts illots. El municipi està envoltat per tres fiords: el Hjeltefjorden, a l'oest i al nord; Byfjorden a l'est; i Herdlefjorden al nord-est. El municipi limita al nord amb Radøy, amb Meland al nord-est, amb Bergen al sud-est, amb Fjell al sud-oest, i amb Øygarden al nord-oest. Askøy té una de les poblacions de més ràpid creixement de Noruega, a causa de l'afluència de nous habitants de Bergen, Midhordland i Nordhordland després de l'obertura del pont d'Askøy el 1992. Al nord d'Askøy es troba l'illa de Herdla, una popular zona d'esbarjo on s'hi troba un antic aeroport alemany en desús, que es va utilitzar a la Segona Guerra Mundial. La densitat de població més elevada del municipi es troba a la costa sud i a l'est. Kleppestø i Strusshamn estan situats a la costa sud i Florvåg és a la costa est. Florvåg va estar connectat amb el centre de Bergen durant moltes dècades a través de diferents transbordadors. Les parts nord i oest de l0illa són escassament poblades. Hi ha un gran llac a la part sud-est de l'illa, l'Askevatnet. La muntanya més alta de l'illa és l'Askefjellet. L'àrea de recreació de Kollevågen es troba a la part occidental de l'illa.",Normal
"L'estadi D. Afonso Henriques és un estadi de futbol de la ciutat de Guimarães (Portugal) i és la seu del Vitória Sport Clube, el club de futbol de la ciutat. L'estadi fou remodelat per rebre l'Eurocopa 2004 de Portugal i actualment té una capacitat de 30.000 espectadors.",Normal
"Cal Tomàs de Selvanera és una casa de Selvanera, al municipi de Torrefeta i Florejacs (Segarra), inclosa a l'Inventari del Patrimoni Arquitectònic de Catalunya. Edifici de quatre façanes i tres plantes. A la façana nord, la que dona al carrer Sant Antoni, hi ha una entrada amb llinda de pedra i porta de fusta de doble batent. A la llinda hi ha la data inscrita de 1828. Al pis següent hi ha dues finestres amb ampit. Al darrer pis hi ha dues obertures tapiades. A la façana est, la que dona a la plaça de l'Església, hi ha una petita obertura a la planta baixa. A la façana sud, hi ha una entrada que dona a un pati, al pis següent hi ha dues finestres amb ampit, i al darrer hi ha dues petites finestres. A la façana oest, no hi ha cap obertura. La coberta és de dos vessants (nord-sud), acabada amb teules.",Normal
"Metafont és un llenguatge utilitzat per definir caràcters tipogràfics vectorials. S'anomena de la mateixa manera que l'intèrpret associat que executa el codi metafont i genera fonts de mapa de bits. Tot i els seus resultats d'alta qualitat, s'acostuma a emprar com a programari d'ajuda per a TEX i LATEX. Essent considerat d'ús complicat per a ser emprat com a primera opció. Donald Knuth va començar a treballar en la creació de programari tipogràfic el 1977, i va produir la primera versió de Metafont el 1979. A causa de deficiències en el llenguatge Metafont original, Knuth va desenvolupar un nou sistema Metafont el juliol de 1984 i aquest sistema és el que s'empra en l'actualitat (amb petites revisions). Té un sistema de versions similar al de TeX, en el qual el número de versió creix asimptòticament cap al nombre e en cada revisió. Aquest llenguatge de programació va ser desenvolupat per Donald Knuth com a complement del sistema TeX. Una de les seves característiques és que totes les formes de glifs estan definides amb potents equacions geomètriques, per exemple, es pot definir un punt donat com la intersecció d'un segment i una corba de Bézier.",Normal
"Bathophilus schizochirus és una espècie de peix de la família dels estòmids i de l'ordre dels estomiformes. Va ser descrit el 1930 pels ictiòlegs Charles Tate Regan i Ethelwynn Trewavas. Els adults poden assolir 10,3cm de longitud total. És un peix marí i d'aigües profundes que viu fins als 540 m de fondària. Es troba a l'Atlàntic oriental (Santa Helena), l'Atlàntic occidental (Bahames i Cuba), l'Índic i el Pacífic.",Normal
"Alberget I Manfredi (Albergheto I Manfredi) va ser fill de Francesc I Manfredi. Va ser senyor sobirà de Faenza del 1327 fins al 23 de juliol de 1328. Va ser també senyor de Marradi i Biforco, i de part de Calamello, Cavina, Cerfognano, Montemaggiore i Fornazzano el 1320, i senyor de Valmaggiore fins al 1323. Va ser decapitat a Bolonya el 18 de novembre de 1329. Es va casar amb Jacoba Ubaldini i va ser el pare de Joan Manfredi de Marradi, Bernat (patrici), Giovanna, Maddalena i Isabella (esposa de Ludovico da Barbiano, comte de Cunio i senyor de la Massa Llombarda mort el 1408)",Normal
