text,class
" La ortodoncia es una especialidad odontológica que se enfoca en el diagnóstico, prevención y tratamiento de las maloclusiones dentales, es decir, las irregularidades en la posición de los dientes y la mandíbula. A continuación, se describen los principales aspectos que debes conocer sobre la ortodoncia. Los problemas de maloclusión pueden provocar diversos problemas de salud bucal, como caries, enfermedades periodontales y problemas en la articulación temporomandibular. Además, una mala posición de los dientes puede afectar la estética de la sonrisa, lo que puede tener un impacto negativo en la autoestima y la confianza de una persona. La ortodoncia busca corregir estos problemas y mejorar la salud bucal y la calidad de vida de los pacientes. Algunos de los problemas de maloclusión más comunes que pueden tratarse con ortodoncia incluyen: El tratamiento de ortodoncia implica el uso de dispositivos específicos, como brackets, alineadores transparentes, arcos y bandas, para corregir la posición de los dientes y la mandíbula. El tipo de dispositivo utilizado dependerá del tipo de maloclusión que se esté tratando y las preferencias del paciente. El tratamiento de ortodoncia suele durar entre 18 y 24 meses, aunque este plazo puede variar según el caso. Durante este tiempo, es importante seguir las recomendaciones del ortodoncista, como cepillarse los dientes después de cada comida, evitar alimentos pegajosos o duros y asistir a todas las citas de seguimiento. Además de mejorar la salud bucal, la ortodoncia puede tener una serie de beneficios, como:",Easy
" La tortuga china (Mauremys reevesii), también conocida como galápago de Reeves o galápago chino de tres crestas, es una especie de tortuga semiacuática que se encuentra principalmente en China, Corea y Japón. Es ampliamente reconocida por su popularidad como mascota, gracias a su tamaño reducido, su apariencia atractiva y su comportamiento tranquilo. La tortuga china pertenece a la familia Geoemydidae y es conocida científicamente como Mauremys reevesii. Su nombre común, ""galápago de Reeves"", es un homenaje al naturalista británico John Reeves, quien fue el primero en describir la especie en el siglo XIX. La denominación ""galápago chino de tres crestas"" hace referencia a las tres crestas que adornan su caparazón. Como mascotas, las tortugas chinas requieren un hábitat adecuado que incluya tanto un área acuática como un área terrestre. Necesitan un tanque espacioso con agua limpia y cálida, así como un lugar seco y bien iluminado para descansar y tomar el sol. Una dieta equilibrada que incluya alimentos comerciales específicos para tortugas y una variedad de vegetales y proteínas animales es fundamental para su salud y bienestar. Es una especie de tortuga semiacuática que se distribuye en varias regiones de Asia, incluyendo China, Japón, Corea, Taiwán y Hong Kong. En China, esta especie tiene una presencia significativa y se encuentra principalmente al sur del río Huang Ho, también conocido como río Amarillo, hasta la ciudad de Shanghai. Se caracteriza por su caparazón ovalado. A diferencia de otras especies, su espalda no presenta bordes dentados, pero sí cuenta con una muesca central en la región supracaudal. Una característica distintiva de esta especie son las tres quillas muy desarrolladas en su caparazón, siendo las dos quillas costales prominentes y ubicadas en el tercio anterior del caparazón. El color del caparazón es generalmente marrón claro a marrón oscuro, con las quillas mostrando un tono más oscuro. El plastrón de la tortuga china también tiene una muesca anal y presenta un color amarillo, al igual que el puente que conecta el caparazón y el plastrón. Cada escama del plastrón está adornada con una mancha grande de color marrón oscuro, lo que le confiere un aspecto distintivo. Estas características morfológicas contribuyen a la identificación y reconocimiento de la tortuga china dentro de su especie. Cabe destacar que el color y los patrones del caparazón pueden variar ligeramente entre individuos, pero las características mencionadas anteriormente son comunes en esta especie. Durante la primavera, la tortuga china (Mauremys reevesii) lleva a cabo su cortejo y cópula. Durante este período, los machos persiguen a las hembras en el agua, girando a su alrededor en un intento de atraer su atención. Durante el cortejo, los machos exhiben movimientos distintivos y golpean suavemente a las hembras con sus patas delanteras para establecer un contacto físico. Una vez que se ha producido la cópula, la hembra de la tortuga china procede a poner sus huevos. Estos huevos son de forma alargada y de color blanco. Por lo general, la hembra deposita de 4 a 9 huevos en la orilla del agua, seleccionando un lugar adecuado para su incubación. Los huevos son enterrados ligeramente en el suelo y quedan expuestos a la humedad del entorno acuático cercano.",Easy
 22 de diciembre es el 356º día del año (357º en años bisiestos). Faltan 9 días para que finalice el año.,Easy
 Concordia es uno de los 18 municipios de Sinaloa. Su población es de 30000 habitantes.,Easy
" El Congreso Internacional de Matemáticos de 2006 fue el 25 Congreso Internacional de Matemáticos que se celebró en Madrid, España, del 22 de agosto al 30 de agosto de 2006. El Premio Carl Friedrich Gauss se otorgó por primera vez en el Congreso Internacional de Matemáticos de 2006, tras el anuncio del premio el 30 de abril de 2002, en homenaje al 225 aniversario del nacimiento de Carl Friedrich Gauss. El logotipo oficial de la Unión Matemática Internacional se presentó el 22 de agosto de 2006 en la ceremonia de apertura del congreso. Fue el ganador de un concurso internacional anunciado por la Unión Matemática Internacional en 2004. El Congreso Internacional de Matemáticos de 2006 se celebró en la Feria de Madrid en Madrid. Era la primera vez que el Congreso se celebraba en España. Durante el Congreso de Madrid, la Policía Municipal detuvo dos bandas de falsos policías que habían robado al menos cinco matemáticos. Durante el Congreso se hizo una presentación del proyecto Estalmat. Estalmat es un proyecto de la Real Academia Española de Ciencias que prepara jóvenes talentos en matemáticas en España. La exposición tuvo lugar el 28 de agosto de 2006 por la tarde. Del 19 al 20 de agosto de 2006 se celebró en Santiago de Compostela, España, la Asamblea General de la Unión Matemática Internacional. Fue después de presentarse como ciudad anfitriona de la Asamblea. En la Asamblea General, Manuel de León se convirtió en el primer matemático español en el Comité Ejecutivo de la Unión Matemática Internacional. En la Asamblea General se escogió el nuevo presidente de la Unión Matemática Internacional, László Lovász, y el presidente del próximo Congreso, escogiendo a Hyderabad, India. El rey de España, Juan Carlos I, participó en el acto inaugural, y entregó la Medalla Fields a los matemáticos Andrei Okunkov, Grigori Perelmán, Terence Tao y Wendelin Werner. Perelmán, galardonado por resolver la conjetura de Poincaré en 2002, uno de los problemas del Milenio del Clay Institute of Mathematics, declinó la medalla. La entrega de la Medalla a Perelmán estaba prevista mucho antes del congreso. Uno de los aspectos que más llamó la atención fue el papel de la prensa en el Congreso. Tras ser consultado sobre su trabajo, Wendelin Werner respondió: Las personas que están aquí han dedicado mucho tiempo de estudio para lograr los resultados por los que hemos sido premiados; no hemos tenido mucho tiempo para pensar en lo que le interesa al público. Fue el final del esfuerzo y un momento revelador sobre la posibilidad de popularizar una ciencia tan pura como las matemáticas.",Easy
" El Hobbit es una famosa novela del británico JRR Tolkien, publicada por primera vez en inglés en 1937, en francés en 1969 y en español en 1982. Este libro se ambienta en el mundo imaginario de la Tierra Media. La historia se desarrolla unas décadas antes que la de El Señor de los Anillos (1954-1955), también muy famosa.  Bilbo, un hobbit respetable y apacible, pasa sus días tranquilamente hasta que un mago Gandalf ""el Gris"" le saca de su apacible vidda de todos los días para que participr en una expedición lejana con los Enanos, para rescatar un tesoro de las garras del dragón Smaug. En este viaje, largo y penoso, Bilbo descubre poco a poco sus propias cualidades de aventurero, su astucia, su valor, su fuerza moral y también su sentido común. A menudo sacará a sus compañeros de muchos apuros. Durante esta aventura, poseerá el anillo del poder, el tema principal de la novela El Señor de los Anillos. Bilbo el Hobbit es también un cuento moral acerca de la ambición, el resentimiento y el descubrimiento de uno mismo y de los demás. Escrito en un tono divertido, de ""historia de amor cerca de la lumbre"", a pesar de las batallas épicas y fantásticas y de un mundo a veces violento y a menudo hostil, es adecuado para ser leído por los jóvenes. Si cada vez más, muchos de nosotros prefiriésemos la comida, la alegría y las canciones a los montones de oro, el mundo estaría lleno de alegría.",Easy
" El protectorado español de Marruecos fueron una serie de territorios del Sultanato de Marruecos en los que España ejerció un régimen de protectorado, y que se extendieron cronológicamente entre 1912 (con la firma del Tratado de Fez) y la concesión de la independencia en 1956 (excepto la zona sur que permaneció bajo control español hasta 1958). A pesar de ello, el control efectivo de la autoridad española no se pudo ejercer hasta 1927, cuando se consiguió pacificar y dominar la zona. España ya había controlado importantes enclaves en el norte de África (las llamadas Plazas Fuertes de África). A parte de las ciudades de Ceuta y Melilla -integrantes del territorio español-, y de las plazas de soberanía menores (una serie de islotes frente a las costas del continente, así como el peñón Vélez de la Gomera), Castilla ya había ejercido su dominio en Orán, Bugía, Mazalquivir o Larache. Más adelante, durante el reinado de Isabel II, se tomó la ciudad de Tetuán durante dos años (1860-1862) tras la victoria española en la Batalla de Tetuán, parte de la Guerra de África. El interés de las potencias europeas por Marruecos tuvo como resultado la celebración de una conferencia internacional en Madrid en 1880, donde se obtuvieron ventajas comerciales por parte de los países firmantes. Por otra parte, España cada vez tenía más pretensiones por el norte de África, debido a razones históricas, geográficas y económicas. Estas pretensiones se vieron acrecentadas tras la pérdida de las Filipinas, Cuba y Puerto Rico a finales del siglo xix. El acuerdo que suscribieron Francia y España en 1904 -con el visto bueno de Reino Unido-, para delimitar sus respectivas zonas de influencia en Marruecos contó con la desaprobación del Imperio Alemán, también interesado en crear un protectorado propio. Esa tensión se materializó con la visita del káiser Guillermo II a la ciudad de Tánger, donde expresó su apoyo al sultán de Marruecos frente a las aspiraciones francesas. Las desavenencias se resolvieron en una conferencia internacional celebrada en la ciudad española de Algeciras, que se desarrolló entre los meses de enero y abril de 1906. Una vez fijados los límites, España controlaría un territorio de 23000 kilómetros cuadrados en el noroeste, a los que posteriormente se añadiría una franja al sur en 1918, colindante con el Sáhara Español. El control del territorio se hizo por medio del acuerdo con las tribus locales (en ocasiones, se incluían sobornos) o mediante conquista militar. Las revueltas de las cábilas, recelosas de su independencia y enfrentadas a cualquier forma de dominio extranjero, provocaron una presión militar sobre las tropas españolas, con importantes derrotas como el Desastre de Annual de 1921, con más de 10000 bajas españolas.",Easy
" Los jacarandás, jacarandaes, jacarandas, gualandayes o tarcos (Jacaranda spp. Juss.) son un género de unas cuarenta especies de árboles y arbustos de la familia de las bignoniáceas, típicos de la América intertropical y subtropical, que prosperan preferentemente en zonas con un buen régimen de lluvias, aunque pueden implantarse y prosperar en zonas más templadas, por ejemplo hacia los 35° de latitud, de modo que se encuentran espléndidos jacarandás centenarios en Buenos Aires y en Montevideo. El nombre científico de la especie jacaranda deriva de la voz guaraní jacarandá, palabra acentuada en la última sílaba. Es conocido también en el Paraguay como ""Caroa"" o ""Kaí jepopete"" (por sus frutos en forma de castañuelas). Las variadas especies pueden alcanzar desde los 2 metros a los 30 metros de altura, de los cuales el fuste representa unos dos tercios. Éste llega a los 70 cm de diámetro, de forma recta y estilizada. La copa es poco densa y semeja un cono invertido. En su especie Jacaranda mimosifolia es caducifolio en clima templado al llegar la primavera, como otras especies tropicales. Sus hojas son opuestas, compuestas, con folíolos pinnatisectos en muchas de las especies, pinnadas, bipinnadas o simples en algunas pocas especies. Florece dos veces por año, en primavera y otoño, produciendo inflorescencias racimosas de flores de color azul violáceo y forma tubular en algunas especies, como la famosa jacaranda mimosifolia, pero varía su color, hacia el rosado en algunas, y al blanco en unas pocas. Las flores permanecen largamente en el árbol. El fruto es una cápsula plana y leñosa, con dehiscencia circuncisa, de unos 5 a 7 cm de diámetro, multiseminada, lo que hace al genero jacaranda diferente a otras Bignoniaceae.",Easy
" Freiheit ist immer die Freiheit der Andersdenkenden (La libertad es siempre la libertad de los disidentes) es un refrán bien conocido de Róża Luksemburg y es utilizado principalmente por los no-comunistas. Heiner Geißler (CDU), ya lo ha utilizado. En Berlín, incluso decora la lápida de la tumba del antiguo juez del Tribunal Federal Constitucional Martin Hirsch. La libertad es siempre la libertad de los disidentes a menudo se utiliza cuando el usuario quiere indicar la tolerancia a un ""grupo ajeno"" o diferentes. Rosa Luxemburgo dijo que, sin embargo, sólo una tolerancia limitada a una determinada minoría. La frase parecía aún más significativa. Se encuentra en un manuscrito inconcluso de la historia de la Revolución Rusa. No pudo terminar este trabajo, ya que fue asesinada. Sólo con el redescubrimiento de textos antiguos comunistas antes de Lenin y Stalin después de 1968 fue presentada fuera de contexto como una máxima general. En el manuscrito de Rosa Luxemburgo es acerca de lo que minoría comunista en el nuevo sistema soviético seguiría siendo apenas tolerada. Que los bolcheviques (""mayoría"") debe tener el poder firmemente en la concesión de la empuñadura. La cuestión era si una voz en los mencheviques (""Minoritarios"" más social-demócrata) o incluso los anarquistas, que tanto había sufrido grandes pérdidas también han contribuido al éxito de la revolución. Cristianos, zaristas, empresarios, liberales, sindicalistas independientes o en ese momento ya no es una base de poder público o más, y Luxemburgo no significa que estos grupos sean disidentes. Luxemburgo es conocida, sin embargo, en su opinión, siempre la inevitable ""dictadura del proletariado."" Criticó que el ejercicio de la dictadura bajo la cual posee la verdad, imaginando el Partido Bolchevique de Lenin. Negando un valor intrínseco de la democracia misma. Contra la sentencia condenatoria de Eduard Bernstein, al mismo tiempo que la democracia también fue un fin en sí misma, ella se resistió con vehemencia y apreciado este punto de vista como una tarea del ""objetivo último de la democracia social"" y ""socialismo científico"". En ese momento, mucho más conocido, pero ahora casi olvidado, sin embargo, es otra declaración de Luxemburgo de 24 de Noviembre de 1918: La dictadura del proletariado es una de los días y horas. Cualquier persona que se opone a los coches de choque de la revolución socialista, se quedará con las extremidades destrozadas en el suelo.",Easy
" La palabra droga se refiere a una sustancia que provoca una alteración de la conciencia y no es necesaria para realizar las funciones normales de la vida. Los efectos de las drogas pueden ir desde un sopor o sueño como el que causa el opio hasta alucinaciones, que son falsas impresiones de la realidad, como las que causa el LSD.  Existe una ley que persigue la venta de droga. El narcotráfico es el comercio de grandes cantidades de droga. Hoy en dia, las drogas que se permiten comercializar e ingerir en muchos países son el alcohol y la nicotina del tabaco ",Easy
 La Selección de fútbol de Canadá es el equipo nacional de este país. Pertenece a la CONCACAF.,Easy
" España participa en la Olimpiada Matemática Internacional desde 1983, y desde 1985 en la Iberoamericana, habiendo tomado parte en todas las ediciones celebradas desde ese momento. La participación está regulada en la Orden de 19 de octubre de 1998 por la que se regula la organización y funcionamiento de las Olimpiadas de Matemáticas, Física y Química. La líder del equipo es María Gaspar desde 1998, excepto en el año 2013 cuando fue José Luis Díaz Barrero, en el 2008 que fue Felipe Gago Couso, y en 2010 que fue Juan Manuel Conde. De 1988 a 1997, el jefe de la delegación española fue Francisco Bellot Rosado, y de 1983 a 1987 fue Ceferino Ruiz Garrido, exceptuando 1984 que fue Juan Antonio Navarro González. Actualmente, España tiene 0 medallas de oro, 8 medallas de plata, 64 medallas de bronce y 62 menciones de honor. Los resultados de España en la Olimpiada Matemática Internacional han progresado en el tiempo. La Olimpiada Matemática Española, organizada por la Real Sociedad Matemática Española, se celebra anualmente y de manera ininterrumpida desde el curso 1963-64, lo que la convierte en la olimpiada académica con mayor tradición y antigüedad de las celebradas en España. Es parte de la historia de las matemáticas en España. En el año 2008, España fue el anfitrión de la Olimpiada Matemática Internacional de 2008 en Madrid. Durante la ceremonia de clausura, en el Auditorio Padre Soler del Campus de Leganés, el Príncipe de Asturias Felipe VI de España pronunció unas palabras, en las que felicitó a los participantes y a los galardonados. En 2013, el Partido Popular registró una moción para promover la Olimpiada Matemática Española. España y Portugal acogieron en 2018 la XXXIII edición de la Olimpiada Iberoamericana de Matemática, que se celebró del 23 de septiembre al 28 de septiembre de 2018 entre las localidades de La Rábida (España) y Monte Gordo (Portugal). Ese año, España logró la posición 54 en la Olimpiada Matemática Internacional de 2018. Sofía Marlasca se quejó de la falta de apoyo económico por parte del Gobierno de España. En 2020, España quedó en la posición 31, la mejor posición que ha obtenido hasta la fecha. Pau Cantos e Ignacio Císcar lograron medalla de plata, mientras que Álvaro Acítores, Leonardo Costa, Javier Nistal y Mario Marcos Losada medalla de bronce. En 2021, España conseguía proponer el primer problema a la Olimpiada Matemática Internacional, además de a la shortlist. Se trata del problema 5, y su autor fue el exolímpico Ander Lamaisón dos veces ganador de la Olimpiada Matemática Navarra. En 2022, celebrando 40 años de participación, el equipo participante ha sido el más joven de la participación española. Los bronces fueron para Roger Lidón, Álvaro Gamboa, Jordi Ferré y Darío Martinez, mientras que Javier Badesa y Martín Padrón han recibido la mención de honor. En 2023, España el estudiante Rubén Carpenter logró una medalla de plata y se quedó a un punto de lograr la primera medalla de oro de España en la Olimpiada Matemática Internacional. Tolos los años, la Real Sociedad Matemática Española organiza la Olimpiada Matemática Española. En enero, cualquier estudiante de bachillerato puede participar en la fase local de la Olimpiada Matemática. Según la comunidad autónoma, ente 3 y 12 participantes pasan a la fase nacional de la Olimpiada Matemática Española, que suele celebrase en abril o mayo. Los 6 mejores clasificados en esta fase, se clasifican para la Olimpiada Matemática Internacional.",Easy
" Arthur y los Minimoys es una película fantástica en la que Arthur tiene que salvarse de un hombre avaro para no quedarse sin vivienda y se da cuenta de que también tiene que salvar a los minimoys de un ser inmundo, del cual su nombre real es  pero los Minimoys y los Bobo Matasalai prefieren llamarlo el malvado M, porque dicen que da mala suerte decir su nombre real. No se lo nombra por su nombre, tiene la nariz chata y es muy malvado. Puede llegar a parecerse a Voldemort en Harry Potter.",Easy
 La Selección de fútbol de Uruguay es el equipo nacional de fútbol de este país. Pertenece a la Confederación Sudamericana de Fútbol (CONMEBOL).,Easy
" Un reloj inteligente (en inglés: smartwatch), es un reloj de pulsera dotado con funcionalidades que van más allá de las de uno convencional. Los primeros modelos desempeñaban funcionalidades muy básicas, pero los actuales ya son capaces de acceder a internet, realizar y recibir llamadas telefónicas, enviar y recibir emails y SMS, recibir notificaciones del smartphone e incluso consultar las redes sociales. Muchas de las funcionalidades que integran ya están disponibles en los smartphones, sin embargo los smartwatches gozan de algunas ventajas en lo que a comodidad respecta . Estos dispositivos pueden incluir características como un acelerómetro, giroscopio, brújula, pulsómetro, barómetro, altímetro, geomagnetómetro, geolocalizador (GPS), altavoz, micrófono, etc. También cuentan con mecanismos de conectividad como el Bluetooth, NFC, WiFi, redes celulares o USB. Cualquier dispositivo cuenta con un procesador, memoria, entrada y salida. Se puede recoger información de los sensores internos o externos. Se puede controlar, o recuperar datos de otros dispositivos. Muchos de los relojes inteligentes sólo sirven como interfaz para el smartphone. Sin embargo, existen algunos prácticamente independientes.",Easy
" Menos preocupante Lacigüeña blanca (nombre científico: ciconia ciconia) es unaespeciedeave de gran tamaño. Su plumaje es mayormenteblancoconnegroen las alas, y las patas y elpicode los adultos adquieren un colorrojo. Mide un promedio de 100 y 115cm desde la punta del pico hasta el final de la cola, y sus alas pueden llegar a tener una envergadura entre 155 y 215cm. Las dos subespecies, que son ligeramente diferentes por su tamaño, se aparean enEuropa, el noreste y sur deÁfricay el sudoeste deAsia. El 25% de la población mundial está concentrada enPolonia.​ Ruido curioso... El ruido que produce una cigüeña es conocido como cotorar. ¿Lo sabías?",Easy
" El idioma hindi es una lengua nativa y procedente de la India. Muchas veces es confundido con indio, término incorrecto tanto en idioma como gentilicio.",Easy
" La almendra es el fruto del almendro (Prunus dulcis). Posee una película de color canela que la envuelve, además de una cáscara exterior que no es comestible. Cada 100 g de almendra común aportan un valor energético de 2408 kJ o 575 kcal, además de las respectivas dosis de vitaminas B1 o tiamina (0,211 mg), B2 o riboflavina (1,014 mg), B3 o niacina (3,385 mg), B5 o ácido pantoténico (0,469 mg), B6 (0,143 mg), B9 o folato (50 μg) y una importante cantidad de vitamina E (26,22 mg). También es valioso el aporte de minerales esenciales que proveen, como el zinc, hierro, calcio, magnesio, fósforo y potasio. En la repostería española, la almendra es muy utilizada como ingrediente en la elaboración de postres tradicionales, como los turrones, los mazapanes y las tartas (entre las que destaca la tarta de Santiago), además de los helados y dulces, o como aperitivo. La almendra también puede ser consumida en la horchata de almendra. El aceite de este fruto es utilizado como emoliente, y la esencia de almendras amargas, en perfumería, por su aroma. También tiene otros usos el almendruco, que es el fruto tierno e inmaduro. La producción en España se concentra en las Comunidades del litoral mediterráneo: Cataluña, Comunidad Valenciana, Baleares (Mallorca), Andalucía y Aragón. Es el segundo productor mundial de almendra (tras Estados Unidos) con una producción en 2009 de 282100 toneladas de grano. A pesar de ello, como en el resto del mundo, la producción de almendra es muy variable de un año a otro, debido a las cambiantes condiciones meteorológicas.",Easy
 16 de agosto es el 228º día del año (229º en años bisiestos). Faltan 137 días para que finalice el año.,Easy
 Etiopía es un país ubicado en África. Su nombre oficial es República Democrática Federal de Etiopía y su capital es Addis Abeba. El país tiene una extensión de 1104300 km² y una población de 75067000 habitantes. Su idioma oficial es el amárico.,Easy
" Puerto Rico, oficialmente Estado Libre y Asociado de Puerto Rico, es una isla ubicada situada al noreste del mar Caribe, al este de la República Dominicana y al oeste de las Islas Vírgenes. El archipiélago de Puerto Rico incluye la isla principal de Puerto Rico, la más pequeña de las Antillas Mayores, y un número de cayos e islas más pequeñas, de las cuales las más grandes son: Mona, Vieques y Culebra. Es una isla con clima tropical y, a pesar de su tamaño, posee diversidad de ecosistemas: bosques secos y lluviosos, áreas montañosas, ecosistemas costeros y marinos, etc. Los primeros seres humanos que llegaron a la isla lo hicieron hace aproximadamente de 4 mil a 5 mil años. Eran cazadores y pescadores. En 1493, Cristóbal Colón realizo su segundo viaje y descubrió la isla y la llamo Borikén. Los Estados Unidos entraron en la historia puertorriqueña al entrar en guerra con España y ocupar la Isla el 25 de julio de 1898 durante la Guerra hispano-estadounidense. El 10 de diciembre de 1898 se firmó el Tratado de París, por el que Puerto Rico y el resto de los territorios coloniales (Cuba y Filipinas) del Imperio español se cedieron a los Estados Unidos, el 11 de abril de 1899. Más de la mitad de la isla está cubierta de montañas, siendo las principales la Cordillera Central (divide a la isla en dos partes), la Sierra de Luquillo y la Sierra de Cayey. Las llanuras están principalmente en la región costera del norte. La parte más elevada de la isla se halla en el Cerro de Punta, en la Cordillera Central, con una altura de 1339 metros. A poca distancia de la costa norte, la Fosa de Puerto Rico es la más profunda del océano Atlántico con 9129 metros bajo el nivel del mar. La costa norte (Atlántico) es húmeda y verde. La costa sur (Mar Caribe) es propicia para los cactos, yucas y el maguey, que crecen en un paisaje semidesértico. Los ríos de la vertiente norte son caudalosos; los de la vertiente sur cortos y con fuertes estiajes. La mayoría de los ríos de Puerto Rico desembocan en lagos rodeados de exuberante vegetación tropical. Entre los ríos más importantes están: río La Plata, río Guajataca, río Camuy, río Bayamón y río Grande de Arecibo . Puerto Rico tiene un clima tropical. Las temperatura, sin grandes variaciones anuales, registra un promedio diurno de 24 a 27°C (75.2 a 80.6°F). El sol luce casi siempre y las lluvias son esporádicas, aunque cuando se presentan lo hacen con la fuerza de las tormentas tropicales y las fuertes tormentas eléctricas que se desarrollan en el verano y primavera. De diciembre a abril son los meses más secos y de mayo a septiembre los más lluviosos (verano). Las lluvias del norte contrastan con la sequía del sur, donde suele pasar meses y meses sin llover. El más importante es el Bosque Nacional del Caribe (conocido por El Yunque). Es una frondosa selva, hábitat de numerosas especies de plantas y árboles. El Bosque de Guajataca, con decenas de senderos, y el Bosque Nacional de Guánica, bosque seco con gran número de especies de aves, son otras reservas importantes. A mediados del siglo XX la economía puertorriqueña se hallaba orientada hacia la producción agrícola, especialmente al cultivo de la caña de azúcar. En la actualidad la principal exportación de Puerto Rico es la industria farmaceútica. El territorio caribeño goza de la representación de muchas de las mayores corporaciones farmacéuticas del mundo. El turismo es una de sus principales fuentes de riqueza. Cerca de 4.9 millones de turistas y excursionistas visitan Puerto Rico anualmente, la mayoría de estos desde territorio estadounidense.",Easy
" El Museo Nacional Centro de Arte Reina Sofía (MNCARS) es un museo de arte contemporáneo español del siglo XX, con sede en Madrid. Su nombre es a menudo abreviado a Reina Sofía. Tomó las antiguas funciones del Hospital General de Madrid, gran edificio neoclásico del siglo XVIII en la zona de Atocha, cerca de las estaciones de tren y de metro de su mismo nombre. Este hospital fue diseñado originalmente por José de Hermosilla y luego continuado por Francesco Sabatini, y ahora se conoce como edificio de Sabatini en honor al arquitecto italiano. El museo fue inaugurado en 1992. El Reina Sofía es la esquina sureste del conocido como el Triángulo del Arte de Madrid, que incluye otros dos famosos museos: el Prado y el Thyssen Bornemisza. En la colección permanente cuenta con un núcleo de obras de grandes artistas españoles del siglo XX, incluyendo Picasso, Salvador Dalí y Joan Miro, ampliamente representado por algunas de sus mejores obras. También tiene colecciones muy relevantes de arte surrealista (obras de Francis Picabia, René Magritte, Yves Tanguy Oscar Domínguez, además de los ya mencionados Miró y Dalí), el cubismo (que a la colección Picasso añade añade nombres como Juan Gris, Georges Braque, Robert Delaunay, Fernand Léger y Albert Gleizes), y la presencia de artistas expresionistas como Francis Bacon y Antonio Saura. El número de visitantes ha crecido constantemente en los últimos años. El número de visitas en 2013 fue 3.185.413, ubicándose como el más visitado de España y el duodécimo del mundo, superando al MoMA (3.066.337) y el Prado ( 2.306.966).",Easy
" Yucatán es uno de los 31 estados que, junto con el Distrito Federal, conforman las 32 entidades federativas de México. El estado se localiza en el sureste de México y en el norte de la península de Yucatán. Se encuentra limitado al norte por el Golfo de México, al sureste por el estado de Quintana Roo y al suroeste por el estado de Campeche. Antes de la llegada de los españoles a la península de Yucatán, el nombre de esta región era el Mayab. En lengua maya, ma' ya'ab se traduce como unos pocos. Fue una región muy importante para la civilización maya, la cual alcanzó la cumbre de su desarrollo en éste lugar, particularmente durante el denominado período posclásico, aunque los asentamientos mayas más remotos en la región se estiman hacia el siglo III d. C. Cuando las primeras migraciones provenientes del Petén se establecieron primero en la región de Bacalar. Hacia el siglo V, los pobladores empezaron a trasladarse hacia el poniente de la península, fundando entre otras ciudades Chichén Itzá, Izamal, Motul, Ek Balam e Ichcaanzihóo (también llamada T'Hó), actualmente Mérida, la capital del estado actual. Las ciudades mayas de la zona continuaron existiendo después del colapso de las ciudades de la región maya original y algunas de ellas seguían siendo habitadas a la llegada de los españoles a principios del siglo XVI. En la actualidad, se conservan en extraordinario estado un gran número de sitios arqueológicos que abarcan diversos períodos del desarrollo de la civilización maya. Desde la conquista española, en la primera parte del siglo XVI, y hasta mediados del siglo XIX la península de Yucatán integrada por los actuales estados de Campeche, Yucatán y Quintana Roo, constituyó una sola entidad político administrativa, la Capitanía General de Yucatán. En los albores del México independiente, en 1823, se configura una primera República de Yucatán que se adhiere a la República Federal de los Estados Unidos Mexicanos. Más tarde en 1841, como resultado de conflictos culturales y políticos, vinculados con el pacto federal que había sido roto, Yucatán se declara independiente de México para darse una segunda República de Yucatán, también efímera por cuanto que en 1848 Yucatán se reintegraría a México. Después, en 1858 (aunque el gobierno de Benito Juárez no reconoció el hecho sino hasta 1863), en plena guerra de castas, el estado mexicano de Yucatán fue escindido por primera vez, estableciéndose Campeche como estado independiente. A la conclusión de la propia guerra, durante el porfiriato, en 1902, el estado de Yucatán fue dividido nuevamente para crear el territorio federal que más tarde se convertiría en el actual estado de Quintana Roo. A la fecha, Yucatán está integrado por 106 municipios. Fueron los mayas quienes establecieron los primeros poblamientos en el territorio de la Península, aunque la presencia de los primeros humanos en el espacio geográfico data de finales del pleistoceno, como parecen indicar los hallazgos en las cavernas de la costa oriental de la península y en las grutas de Loltún. Con relación a los mayas peninsulares, algunos historiadores afirman que los primeros de entre ellos, bajaron del Petén para instalarse en la región suroriental de la Península en la zona de Bacalar, Quintana Roo y que lo hicieron hacia el año 250. Fueron los Chanes, pueblo o tribu maya que antecedió a los Itzáes, quienes más tarde, hacia el año 525 comenzaron a moverse hacia el oriente de la península, fundando Chichén Itzá, Izamal, Motul, Ek Balam, Ichcaanzihó, hoy la Ciudad de Mérida y Champotón. Más tarde los xiúes que provenían, con ascendencia tolteca, del litoral del Golfo de México, se asentaron en la región dando lugar a desplazamientos de los Itzáes y de los Cocomes —una rama diversificada de los propios Itzáes—, para finalmente, al cabo de los años y de múltiples enfrentamientos, formar la Liga de Mayapán (integrada por los Itzáes, los Xiúes y los Cocomes), que en última instancia se desintegró hacia 1194, dando paso a un período de anarquía y fragmentación en pequeños señoríos con los que se encontraron los conquistadores españoles en los albores del siglo XVI.",Easy
