text,class
"José de Souza Pinto, SDV (, 23 de março de 1947 — Salvador, 4 de abril de 2019) foi um padre da Igreja Católica da cidade de Salvador, capital da Bahia, que ficou conhecido por sua postura crítica aos paradigmas da igreja, causando não só espanto e grande escândalo mas também admiração popular de setores progressistas da igreja. Em uma cidade marcada pelo sincretismo religioso, onde o Catolicismo é mesclado há séculos com a Umbanda e o Candomblé, Padre Pinto ousou ir além da praxe católica baiana, marcada pelo ocultamento do africano, que, embora presente no íntimo dos fiéis, se revela apenas episodicamente - como nas festas que incluem lavagem da escada do Senhor do Bonfim, (referência a Xangô), onde tradições africanas são preponderantes. Padre Pinto expôs a maneira como grande parte dos fiéis já interpretam o culto católico na cidade, e, como sói acontecer em toda a história do Catolicismo com clérigos impetuosos e inovadores, sofreu ferrenha repressão por parte da rígida hierarquia da Igreja - ainda que contando com amplo apoio e simpatia popular. Acabou por ser afastado da Paróquia da Lapinha em Salvador pelo clero baiano. Membro da Congregação das Divinas Vocações, que reúne padres com talentos artísticos, artista plástico e bailarino, o Padre José Pinto confecciona seus próprios paramentos e vestes. Revelou-se para o país na Festa de Reis de 2006 (06 de janeiro), quando celebrou a missa com trajes característicos de Oxum, deusa das águas doces no Candomblé. Na mesma celebração, apresentou passos de dança também relacionados à religião Candomblé, Umbanda, bem como a dos povos indígenas do Brasil. Padre Pinto, depois do episódio, participou de diversos programas de televisão, nas quais expôs críticas mordazes a Igreja Católica. Defendeu o fim do celibato, dentre outras mudanças que julga necessárias no rito católico. Em 21 de maio de 2006, após ampla repressão por parte da Igreja, revelou sua intenção de tornar-se pai de santo. Produziu uma série de quadros sobre a Guerra de Canudos, em homenagem a Antônio Conselheiro, que foi doado ao Instituto Popular Memorial de Canudos, em Canudos, onde encontra-se em exposição permanente. Além disso, expôs quadros na Escola de Belas Artes da Universidade Federal da Bahia. Em 2012, foi noticiado que Padre Pinto havia se reconciliado com o clero baiano. Voltando a atuar como padre, agora na Igreja de São Caetano, bairro de Salvador, leva uma vida tranquila, evitando chamar a atenção da mídia. Morreu no dia 4 de abril de 2019 aos 72 anos. Ele havia sofrido um Acidente vascular cerebral em novembro do ano passado.",Normal
"Antoine-François Callet (Paris, 1741 — Paris, 1823) foi um pintor francês do final do século XVIII que se especializou na pintura de retratos da alta nobreza da época e de alegorias às grandes batalhas e outros acontecimentos da história francesa, com destaque para o período napoleónico. Em 1764 foi galardoado com o prestigioso Prémio Roma da Academia Francesa atribuído à sua obra Cléobis et Biton, cujo estilo e conteúdo mitológico são representativos do curso que tomaria o seu talento e a sua produção pictórica. A sua obra é considerada como precursora do movimento neoclassicista francês da Renascença Antiga que atingiria o seu auge com Jacques-Louis David.",Normal
Eleições autárquicas portuguesas de 2021 Distritos: Aveiro | Beja | Braga | Bragança | Castelo Branco | Coimbra | Évora | Faro | Guarda | Leiria | Lisboa | Portalegre | Porto | Santarém | Setúbal | Viana do Castelo | Vila Real | Viseu | Açores | Madeira Os resultados nos Concelhos do Distrito de Vila Real foram os seguintes: CDS CDS CDS CDS CDS CDS CDS CDS CDS CDS CDS CDS,Normal
"Fernando Carlos Vítor de Áustria-Este (em italiano: Ferdinando Carlo Vittorio d'Austria-Este; em alemão: Ferdinand Karl Victor von Österreich-Este) (Módena, 20 de julho de 1821 - Brno, 15 de dezembro de 1849), foi príncipe de Módena e Régio e arquiduque da Áustria. Fernando era o terceiro filho (segundo varão) do duque Francisco IV de Módena e da princesa Maria Beatriz Vitória de Saboia. Seus avós paternos foram o arquiduque Fernando Carlos de Áustria-Este, governante do Ducado de Milão e fundador da Casa de Áustria-Este; e Maria Beatriz d'Este, duquesa de Massa, princesa de Carrara e senhora de Lunigiana. Seus avós maternos foram o rei Vítor Emanuel I da Sardenha e Maria Teresa de Áustria-Este, irmã de seu pai. Casou-se no Palácio de Schönbrunn, em Viena, em 4 de dezembro de 1846, com a arquiduquesa Isabel Francisca de Áustria-Toscana, filha do arquiduque José Antonio da Áustria e de sua terceira esposa, a duquesa Maria Doroteia de Württemberg. O casal teve uma única filha: Fernando Carlos morreu de tifo, em 15 de dezembro de 1849, em Brno, aos 28 anos de idade, apenas cinco meses após o nascimento de sua filha. Seu corpo foi sepultado na Igreja de San Vincenzo, em Módena.",Normal
"Laos participou dos Jogos Olímpicos de Verão de 1988 em Seul, na Coreia do Sul. Não conquistou nenhuma medalha, nem de ouro, nem de prata e nem de bronze. Foi a segunda participação do país em Jogos Olímpicos de Verão, que não participou na edição anterior por um boicote da União Soviética. Angola • Argélia • Benim • Botsuana • Burkina Faso • Camarões • Chade • Congo • Costa do Marfim • Djibuti • Egito • Gabão • Gâmbia • Gana • Guiné Equatorial • Guiné • Lesoto • Libéria • Líbia • Malawi • Mali • Marrocos • Maurício • Mauritânia • Moçambique • Níger • Nigéria • Quênia • República Centro-Africana • Ruanda • Senegal • Serra Leoa • Somália • Suazilândia • Sudão • Tanzânia • Togo • Tunísia • Uganda • Zaire • Zâmbia • Zimbabwe Antígua e Barbuda • Antilhas Neerlandesas • Argentina • Aruba • Bahamas • Barbados • Belize • Bermudas • Bolívia • Brasil • Canadá • Chile • Colômbia • Costa Rica • El Salvador • Equador • Estados Unidos • Granada • Guatemala • Guiana • Haiti • Honduras • Ilhas Cayman • Ilhas Virgens Americanas • Ilhas Virgens Britânicas • Jamaica • México • Panamá • Paraguai • Peru • Porto Rico • República Dominicana • São Vicente e Granadinas • Suriname • Trinidad e Tobago • Uruguai • Venezuela Afeganistão • Arábia Saudita • Bahrein • Bangladesh • Birmânia • Brunei • Butão • Catar • China • Coreia do Sul • Emirados Árabes Unidos • Filipinas • Hong Kong • Iêmen do Norte • Iêmen do Sul • Índia • Indonésia • Irã • Iraque • Japão • Jordânia • Kuwait • Laos • Líbano • Malásia • Maldivas • Mongólia • Nepal • Oman • Paquistão • Singapura • Síria • Sri Lanka • Tailândia • Taipé Chinês • Vietnã Alemanha Ocidental • Alemanha Oriental • Andorra • Áustria • Bélgica • Bulgária • Checoslováquia • Chipre • Dinamarca • Espanha • Finlândia • França • Grã-Bretanha • Grécia • Hungria • Irlanda • Islândia • Israel • Itália • Iugoslávia • Liechtenstein • Luxemburgo • Malta • Mônaco • Noruega • Países Baixos • Polônia • Portugal • Romênia • San Marino • Suécia • Suíça • Turquia • União Soviética Austrália • Fiji • Guam • Ilhas Cook • Ilhas Salomão • Nova Zelândia • Papua-Nova Guiné • Samoa Americana • Samoa • Tonga • Vanuatu",Normal
"O Rio Glodul Alb é um rio da Romênia, afluente do Başeu, localizado no distrito de Botoşani.",Normal
"João Paulo dos Santos Fernandes (Vale de Cambra, 11 de agosto de 1984) é um jogador de bocha português e medalhado paralímpico. Nos Jogos Paralímpicos de Verão de 2004 realizados em Atenas, na Grécia, conquistou duas medalhas de ouro, uma na competição individual BC1 e outra na competição por equipa BC1BC2. Em 2006, participou do Campeonato do Mundo de Bocha no Rio de Janeiro, Brasil, tendo conquistado uma medalha de prata na competição por equipa BC1BC2. Também competiu nos Jogos Paralímpicos de Verão de 2008 em Pequim, na China, onde conquistou uma medalha de ouro na competição individual BC1 e uma de prata na competição por equipa BC1BC2.",Normal
"O lago Gatún é um corpo de água artificial situado no Panamá, que surgiu na sequência da construção do canal do Panamá. O lago encheu-se entre 1907 e 1913 devido à construção da Barragem de Gatún no rio Chagres O lago está situado no vale do rio Chagres. Ela foi formada, e o rio alargado e aprofundado, pela construção do Gatún Dam (canal do Panamá) cerca de 10 km (6,2 mi) da boca do rio no mar do Caribe em 1907-1913. A geografia da área foi ideal para a criação de um grande lago; as colinas que fazem fronteira com o vale do Chagres abrir amplamente em torno da área do lago, mas se juntam para formar uma lacuna pouco mais de 2 km (1,2 mi) de largura no local da barragem. O represamento do rio inundado o vale arborizado originalmente; quase um século mais tarde, os tocos de árvores de mogno antigos podem ainda ser vistos saindo da água, e senões submersas constituam um perigo para todos os pequenos vasos que vagueiam fora dos canais marcados. O lago Gatún tem uma área de 425 km 2 (164 sq mi) a seu nível normal de 26 m (85 pés) acima do nível do mar; ele armazena 5,2 quilômetros cúbicos (183,000,000,000 ft³) de água, o que é tanto quanto o rio Chagres traz para baixo em um ano médio. Com a criação do lago muitas colinas se tornou ilhas. O maior e mais conhecida delas é a ilha Barro Colorado, casa do mundialmente famoso Smithsonian Tropical Research Institute (STRI). O lago tem dado o seu nome à estrutura Gatún, que pode ser um erodido cratera de impacto. Criado em 1913 pelo represamento do rio Chagres, o lago Gatún é uma parte essencial do canal do Panamá, que forma uma passagem de água entre o oceano Atlântico e o oceano Pacífico, permitindo o trânsito navio em ambas as direções. No momento em que foi formado, o lago Gatún foi o maior lago artificial do mundo. A floresta tropical úmida intransitável em torno de lago Gatún foi a melhor defesa do canal do Panamá. Hoje, essas áreas têm saído praticamente incólume pela interferência humana e são uma das poucas áreas acessíveis da Terra que várias espécies animais e vegetais nativos da América Central pode ser observado sem ser perturbado em seu habitat natural. Mundialmente famosa ilha de Barro Colorado, que foi criada para o estudo científico quando o lago foi formado e hoje é operado pela Smithsonian Institution, é a maior ilha no lago Gatún. Muitos da terra mais importante quebrar as descobertas científicas e biológicas do animal e vegetal reino tropical originado aqui. O lago Gatún abrange cerca de 180 milhas quadradas (470 km 2), uma zona tropical ecológica parte do Corredor de Mata Atlântica e Eco-turismo no lago Gatún se tornou uma indústria que vale a pena para os panamenhos. O lago Gatún também serve para fornecer as milhões de litros de água necessários à operação do canal do Panamá bloqueia cada vez que um navio atravessa e fornece água potável para Cidade do Panamá e Colón. A pesca é uma das principais atividades recreativas no lago Gatún. Tucunarés foram introduzidas por acidente de lago Gatún por volta de 1967 por um empresário local, e, desde então, floresceu para se tornar a pesca dominante no lago Gatún. Localmente chamado ""sargento"", e acredita-se ser a espécie Cichla Pleiozona, esses tucunarés não são peixes nativos do Panamá, mas se originam a partir da Amazônia, nas bacias hidrográficas do rio Negro e rio Orinoco na América do Sul, onde eles são chamados tucanarẽ ou Pavon.",Normal
"Coordenadas: 48° 41' N 1° 45' E Poigny-la-Forêt é uma comuna francesa na região administrativa da Île-de-France, no departamento de Yvelines. A comuna possui 825 habitantes segundo o censo de 1990.",Normal
"Shannon Kook (9 de Fevereiro de 1987, Joanesburgo, África do Sul) é um ator sul-africano. É mais conhecido por interpretar Zane Park na série Degrassi: The Next Generation, Drew Thomas no filme Invocação do Mal e Jordan Green na série The 100. Shannon Kook-Chun nasceu em Joanesburgo, África do Sul. Ele se mudou para se matricular na ""National Theatre School of Canada"". Na maioria dos seus papéis de atuação, ele foi creditado como Shannon Kook. Nascido de um pai de descendência chinesa e uma mãe Sul-Africana, suas primeiras aparições após a graduação foram para The Forbidden Phoenix no ""Lorraine Kimsa Theatre for Young People"", Citadel Theatre em Toronto, e a estreia mundial the Madness of the Square no Factory Theatre, Toronto, Ontario, Canada. Um tempo veio quando Shannon não quis mais parar, atuando em televisão e filmes, trabalhando para CBC Television e HBO. Seu momento de fama também teve um lado humanitário de sua personalidade, quando no ano de 2010 Shannon viajou para Índia em nome de uma instituição de caridade internacional chamada ""Free The Children"" para construir uma escola. Um documentário foi feito sobre a visita missionária. Além do trabalho, suas diversas paixões varia de canto e dança à fotografia, ciclismo e artes marciais.",Normal
"Stuart James Byrne (26 de outubro de 1913 - 23 de setembro de 2011) foi um roteirista e escritor americano de ficção científica e fantasia. Ele publicou com o seu nome verdadeiro e com pseudônimos: Rothayne Amare, John Bloodstone, Howard Dare e Marx Kaye. Byrne nasceu em St. Paul, Minnesota. Suas leituras incluiam os contos de fadas dos Irmãos Grimm, Alice no País das Maravilhas, as histórias de Oz de L. Frank Baum, os Rover Boys, os Boy Allies, a ficção científica de Gernsback e os livros de Edgar Rice Burroughs. Aos doze anos, mudou-se com a família para a Califórnia. Em sua adolescência, seu interesse pela ficção científica continuou. Ele também se tornou um ávido astrônomo amador. Anos mais tarde, ele lembrou que ""muitas noites de verão ... foram passadas maravilhadas ... nas Plêiades e na grande nebulosa de Órion, ou surfando nas luas de Júpiter e nos anéis de Saturno. Na verdade, aos quinze anos eu estava moendo espelhos parabólicos para o meu telescópio amador."" Na década de 1930, ele se casou com Joey e teve dois filhos, Richard e Joanne. No início da década de 1930, ele recebeu um diploma de Mestre em Artes pela University of California. Ele publicou sua primeira história de ficção científica, intitulada ""Music of the Spheres"" em Amazing Stories em 1935. Nas décadas de 1940 e 1950, Byrne publicou enas revistas Science Stories, Amazing Stories, Imagination e Other Worlds. O personagem de Byrne, Michael Flanagan, apareceu como o herói de três romances publicados em Amazing Stories: The Land Beyond the Lens, The Golden Gods e The Return of Michael Flannigan, todos creditados à John Bloodstone. As duas primeiras dessas histórias foram republicadascomo Godman (escrito ""Godman!"" Na capa) em 1970. De acordo com a reminiscência posterior de Byrne, o nome ""John Bloodstone"" foi sugerido por Ray Palmer para enganar Howard Browne, o editor de Amazing Stories, que solicitou que Palmer escrevesse uma história sobre uma foto que mostrava um homem passando por algum tipo de lente. Palmer passou o trabalho para Byrne, mas acabou confessando a mudança para Browne. Em 1955, Byrne ficou conhecido como o autor de um novo romance de Tarzan não publicado, chamado Tarzan on Mars, por meio de um editorial intitulado ""Tarzan Never Dies"" na revista Other Worlds Science Stories, escrito pelo editor Ray Palmer. Na história, Tarzan vai parar em Barsoom, a versão do Planeta Marte de Burroughs. O romance não pôde ser publicado porque Palmer não conseguiu obter autorização dos detentores dos direitos de Edgar Rice Burroughs. Como roteirista, Byrne escreveu para a série de TV Men into Space em 1959 e 1960. Ele é creditado por escrever o episódio intitulado ""Quarantine"" (1959) e fornecer a história para aquele intitulado ""Contraband"" (1960). Ele recebeu crédito pela história do filme The Deserter de 1971, bem como pela história original e roteiro do filme The Doomsday Machine de 1972. De acordo com Bleiler e Bleiler, ele também foi o roteirista do filme Journey into Fear, de 1975, embora ele não seja tão creditado no banco de dados online IMdb. Byrne voltou ao pseudônimo de Bloodstone para a publicação de seu romance de bolso original, Thundar, sobre as aventuras de Michael Storm, também conhecido como Thundar, no futuro distante da Terra. Depois de descrever os diários de Michael Storm, a história começa com as aventuras de Storm nas montanhas peruanas em busca do lendário portal do tempo de Viricocha. Segundo Byrne, ""as cenas e o local da aventura de abertura nos Andes peruanos são autenticados pelo fato de que passei alguns anos naquelas montanhas, seguindo as trilhas de Pizarro guiada por arcaico manuscrito espanhol"". Byrne também declarou: ""Um advogado da ERB uma vez me sugeriu que eu tentasse escrever minhas próprias aventuras de fantasia no estilo ERB usando meus próprios personagens. O resultado foi Thundar - Man of Two Worlds, escrito também no estilo clássico da fantasia ERB, sob minha fantasia pseudônimo, John Bloodstone. Na década de 1970, Byrne também trabalhou como tradutor na série Perry Rhodan do alemão para inglês. Ele é creditado como co-autor com Clark Dalton da história de duas partes chamada ""Test Flight to Eden"" (1975), que apareceu em dois livros consecutivos de Perry Rhodan. Quando houve problemas financeiros para publicar livros de Perry Rhodan devido a uma mudança na taxa de câmbio entre as moedas alemã e americana, Byrne se comprometeu a escrever a série Star Man, da qual 11 foram publicadas, publicada pela Master Publications de Forrest J. Ackerman A primeira história foi o Supermen of Alpha. Também na década de 1970, Byrne tentou escrever gótico do ponto de vista feminino em primeira pessoa. O resultado foi The Visitation, publicado originalmente em 1977 e republicado como Hoaxbreaker em 2003. Desde 1998, muitas das histórias de Byrne foram publicadas em formato eletrônico. Eles são todos listados como ""Stuart J. Byrne"", com ""escrevendo como John Bloodstone"" e seus outros pseudônimos.",Normal
"""Kiss the Girl"" é uma música composta por Alan Menken e Howard Ashman para a animação da Disney, A Pequena Sereia, de 1989, e foi originalmente gravada pelo ator Samuel Wright, que interpreta o personagem Sebastian no filme. ""Kiss The Girl"" é uma balada que encoraja o rapaz a beijar a garota por quem é apaixonado antes que seja tarde. A canção recebeu críticas positivas e foi nomeada ao Oscar e ao Globo de Ouro por Melhor Canção Original, porém perdeu para ""Under the Sea"", outra canção presente no filme. Em 2006, quando A Pequena Sereia foi relançada em DVD numa edição especial de platina com dois discos, foi gravada uma nova versão da canção, desta vez interpretada pela atriz e cantora Ashley Tisdale. Esta versão foi lançada na Radio Disney em 4 de setembro de 2006. A canção está presente no relançamento da trilha sonora, realizado em 3 de outubro de 2006. Mais tarde, foi incluída na coletânea DisneyMania 5. A marca de escovas de dente ""Tooth Tunes"" também utilizou a música em alguns de seus comerciais. O clipe estreou em 6 de setembro de 2006 na programação do Disney Channel, após um episódio da série Zack & Cody: Gêmeos em Ação, na qual Ashley fazia parte. O mesmo foi incluído nos extras do DVD The Little Mermaid: Platinum Edition. Na primeira semana de abril de 2007, a versão de Tisdale estreou na 16ª posição na Bubbling Under Hot 100 Singles. Uma semana depois, a música alcançou a 81ª posição na Billboard Hot 100, se tornando o primeiro single solo da Ashley a entrar na Billboard Hot 100.",Normal
"O julgamento dos líderes da independência da Catalunha, legalmente chamado Causa especial 209072017 do Supremo Tribunal de Espanha, e popularmente conhecido como Causa del procés, foi um julgamento oral que teve início em 12 de fevereiro de 2019 no Supremo Tribunal de Espanha. O caso foi julgado por sete juízes e presidido pelo juiz Manuel Marchena. O juiz Pablo Llarena já havia coordenado uma instrução entre outubro de 2017 e julho de 2018, como resultado de 12 pessoas julgadas, incluindo o ex-vice-presidente Oriol Junqueras do governo regional e a maioria do gabinete, além dos ativistas políticos Jordi Sànchez e Jordi Cuixart e Carme Forcadell, ex-presidente do Parlamento da Catalunha. Alguns réus permaneceram em prisão preventiva, sem fiança, desde o início da instrução, de modo que já cumpriram parte de sua sentença. Os acusados ​​foram julgados pelos eventos em torno da organização e celebração do referendo de independência catalã de 2017, depois de declarado ilegal e suspenso pelo Tribunal Constitucional da Espanha, pela aprovação de leis para anular a Constituição da Espanha e o Estatuto de Autonomia da Catalunha que foram declarados ilegais e a declaração de independência da Catalunha em 27 de outubro de 2017. O julgamento terminou oficialmente em 12 de junho de 2019. Um veredicto unânime dos sete juízes que julgaram o caso foi tornado público em 14 de outubro de 2019. Nove dos 12 acusados ​​receberam sentenças de prisão por crimes de sedição; deles, cinco também foram considerados culpados de uso indevido de fundos públicos. Suas sentenças variaram de 9 a 13 anos. Os três acusados ​​restantes foram considerados culpados de desobediência e foram condenados a pagar uma multa, mas não receberam pena de prisão. O tribunal rejeitou as acusações de rebelião. Alguns dos réus do julgamento manifestaram sua intenção de apelar ao Tribunal Constitucional da Espanha e ao Tribunal Europeu de Direitos Humanos. Diversos protestos ocorreram e estão a ocorrer devido a esse julgamento.",Normal
"‎O Castelo do Rei João‎‎ é um castelo do século XIII localizado na ‎‎Ilha do Rei,‎‎ em ‎‎Limerick,‎‎ ‎‎Irlanda, ‎‎ao lado do ‎‎rio Shannon.‎ Embora o local data de 922 quando os vikings viviam na Ilha, o castelo em si foi construído sob as ordens do ‎‎rei João‎‎ em 1200. Um dos castelos normandos mais bem preservados da Europa, os muros, torres e fortificações permanecem até hoje e são atrações de visitantes. Os restos de um assentamento ‎‎viking‎‎ foram descobertos durante escavações arqueológicas no local em 1900.",Normal
"Megalobulimus ssp. é um gênero de gastrópodes da familia Strophocheilidae. Conhecidos popularmente como caracóis gigantes ou aruás do mato, são gastrópodes estilomatóforos que representam os maiores gastrópodes da fauna Neotropical, com o comprimento da concha variando entre 50 e 160 mm. Os Megalobulimus ssp. são seres estrategistas que possuem hábitos noturnos e detritívoros enterrando se no solo ou na serrapilheira durante o dia ou na época de estivação. Este gênero contém as seguintes espécies: Salvando e aprendendo com Megalobulimus (PDF)",Normal
"Divaldo Suruagy GOMM (São Luís do Quitunde, 5 de março de 1937 — Maceió, 21 de março de 2015) foi um professor, economista, escritor, historiador e político brasileiro. Por Alagoas, foi governador durante três mandatos, senador, deputado federal em duas ocasiões e deputado estadual, além de prefeito da capital Maceió. Seu último partido político foi o PR, do qual foi filiado de 2006 até sua morte. Filho de Pedro Marinho Suruagy e Luiza de Oliveira Suruagy. Funcionário público municipal junto à prefeitura de Maceió, trabalhou como servente, auxiliar de escritório e escriturário até se formar em economia pela Universidade Federal de Alagoas em 1959, e a seguir chefiar a Divisão de Impostos Prediais e Territoriais bem como ser professor e, logo em seguida, chefiar a Fundação Educacional e, por fim, chegou ao posto de Secretário-geral do município de Maceió em 1962. Presidente da Central de Abastecimento SA (CEASA) e da Companhia de Silos e Armazéns de Alagoas, tornou-se afilhado político do governador Luiz Cavalcanti que o nomeou secretário de Fazenda, cargo ao qual abdicou para disputar e ser eleito prefeito de Maceió pelo PSD em 1965, naquele que seria o último pleito direto durante vinte anos. Cumprido o seu mandato, ingressou na Aliança Renovadora Nacional (ARENA) e foi eleito deputado estadual em 1970, destacando-se tanto como líder da bancada quanto como líder do governo Afrânio Lages. Tamanho afinco garantiu sua escolha como cargo indicado de governador do estado, ""cargo biônico"", pelo presidente Ernesto Geisel em 1974, e sua gestão como chefe do executivo assegurou sua eleição para deputado federal em 1978. Membro do Partido Democrático Social (PDS) a partir de 1980, foi eleito governador em 1982 nas primeiras eleições diretas para governadores do país no período da ditadura militar. Durante o curso de seu novo mandato, criou na capital alagoana, um conjunto habitacional que mais tarde se tornaria o bairro Benedito Bentes, apoiou a candidatura de Tancredo Neves à presidência da República, e a seguir ingressou no PFL em 1986, ano em que foi eleito senador. Em 1994 foi eleito para o seu terceiro mandato de governador, quando já estava filiado ao Partido do Movimento Democrático Brasileiro (PMDB). Em 1995, foi admitido pelo presidente Fernando Henrique Cardoso à Ordem do Mérito Militar no grau de Grande-Oficial especial. Entretanto, uma situação de grave crise político-financeira forçou sua renúncia ao cargo em 17 de julho de 1997, quando o seu vice-governador Manuel Gomes de Barros (""o Mano""), assumiu o poder estadual. Em 17 de julho de 1997, milhares de servidores públicos protestaram contra a desvalorização dos trabalhadores ao então governador Divaldo Suruagy. Eles reivindicavam melhoria nas condições de trabalho nas repartições públicas e pela falta do salário atrasado. Desesperados, muitos servidores cometeram suicídio depois de nove meses sem receber salário, militares e civis se uniram em um combate armado nas proximidades da Assembleia Legislativa de Alagoas, que estava protegida pelas tropas do Exército. Houve quebra-quebra nas ruas e, finalmente, aconteceu a queda do governador Suruagy; o fato ficou conhecido como ""a queda de Suruagy"". Eleito suplente de deputado federal em 1998, logrou efetivação no mandato após as eleições municipais do ano 2000. Suruagy faleceu aos 78 anos no Hospital Arthur Ramos, no bairro da Gruta de Lourdes, na capital alagoana. Ele lutava há nove meses contra um câncer de estômago.  Há diversos livros escritos por Suruagy. Os temas são os mais diversos em seus livros, desde política e geografia de Alagoas até ficção. Era membro da Academia Alagoana de Letras e do Instituto Histórico e Geográfico de Alagoas. Junta governativa alagoana de 1889 • Tibúrcio Valério de Araújo • Pedro Paulino da Fonseca • Manuel José de Araújo Góis • Pedro Paulino da Fonseca • Manuel José de Araújo Góis • José Correia Teles • Manuel Ribeiro Barreto de Meneses • Jacinto de Assunção Pais de Mendonça • Carlos Jorge Calheiros de Lima • Manuel Gomes Ribeiro • Gabino Besouro • Manuel Sampaio Marques • José Tavares da Costa • Francisco Soares Palmeira • Tibúrcio Valeriano da Rocha Lins • Manuel Gomes Ribeiro • José Vieira Peixoto • Manuel José Duarte • Francisco Manuel dos Santos Pacheco • Euclides Vieira Malta • Joaquim Paulo Vieira Malta • Euclides Vieira Malta • José Miguel de Vasconcelos • Macário das Chagas Rocha Lessa • Clodoaldo da Fonseca • João Batista Accioli Júnior • Fernandes Lima • Manuel Capitolino da Rocha Carvalho • Fernandes Lima • Pedro da Costa Rego • José Júlio Cansanção • Álvaro Correia Pais • Hermilo de Freitas Melro • Luís de França Albuquerque • Tasso de Oliveira Tinoco • Luís de França Albuquerque • Afonso de Carvalho • Temístocles Vieira de Azevedo • Osman Loureiro de Farias • Edgar de Góis Monteiro • Benedito Augusto da Silva • Osman Loureiro de Farias • José Maria Correia das Neves • Ismar de Góis Monteiro • Edgar de Góis Monteiro • Antônio Guedes de Miranda • Silvestre Péricles de Góis Monteiro • Arnon Afonso de Farias Melo • Sebastião Marinho Muniz Falcão • Luiz de Souza Cavalcante • João José Batista Tubino • Antônio Simeão de Lamenha Filho • Afrânio Salgado Lages • Divaldo Suruagy • Ernandes Lopes Dorvillé • Geraldo Medeiros de Melo • Guilherme Palmeira • Teobaldo Vasconcelos Barbosa • Divaldo Suruagy • José de Medeiros Tavares • Fernando Collor • Moacir Lopes de Andrade • Geraldo Bulhões • Divaldo Suruagy • Manuel Gomes de Barros • Ronaldo Lessa • Luís Abílio de Sousa Neto • Teotônio Vilela Filho • Renan Filho • Klever Loureiro • Paulo Dantas",Normal
"Witonia Witonia (polaco: Gmina Witonia) é uma gminy (comuna) na Polónia, na voivodia de Lodz e no condado de Łęczycki. A sede do condado é a cidade de Witonia. De acordo com os censos de 2004, a comuna tem 3575 habitantes, com uma densidade 59,1 habkm². Estende-se por uma área de 60,54 km², incluindo: Dados de 30 de Junho 2004: De acordo com dados de 2002, o rendimento médio per capita ascendia a 1302,52 zł.",Normal
"Bandolero é um grupo musical francês formado em 1983 pelos irmãos Perez (Carlos e José) e Gilles Boulzak, cujo gerente é Alexis Quinlin. A banda é conhecida principalmente pelo seu single de sucesso, Paris Latino lançado em 1983.",Normal
"Santervás de la Vega é um município da Espanha na província de Palência, comunidade autónoma de Castela e Leão, de área km² com população de 504 habitantes (2007) e densidade populacional de 7,32 habkm².",Normal
"Higashi-Yodogawa (東淀川駅, Higashi-Yodogawa-eki?) é uma estação de trem localizada em Osaka, Japão. Foi aberta em 1 de abril de 1940.",Normal
"Coordenadas: 48° 04' 41"" N 4° 24' 01"" E Celles-sur-Ource é uma comuna francesa na região administrativa de Grande Leste, no departamento de Aube. Estende-se por uma área de 9,59 km². Em 2010 a comuna tinha 516 habitantes (densidade: 53,8hab.km²).",Normal
"Acer oregonianum é uma espécie de árvore do gênero Acer, pertencente à família Aceraceae.",Normal
"NGC 2790 é uma galáxia espiral (Sc) localizada na direcção da constelação de Cancer. Possui uma declinação de +19° 41' 51"" e uma ascensão recta de 9 horas, 15 minutos e 02,7 segundos. A galáxia NGC 2790 foi descoberta em 17 de Fevereiro de 1865 por Albert Marth.",Normal
