text,class
"Uztaia zirkunferentzia baten forma duen objektu bat da. Uztaiak dira, adibidez, hula hoop deitzen den jostailua, edo saskibaloian erabiltzen diren saskien metalezko pieza. Gimnastika erritmikoa delakoan ere erabiltzen da uztaia.",Easy
"Apartheid delakoa erregimen politiko bat zen non beltzak, azpiko arraza zirelakoan, baztertzen eta diskriminatzen zituzten. Hegoafrikan inposatu zen eta 43 urte iraun zuen, 1948tik 1991ra arte. Apartheid hitzak ""arrazazko bereizketa"" esan nahi du afrikaans hizkuntzan. Erregimen arrazista hau inposatu baino lehen, Hegoafrikan jada biztanleria ""ez zuria"" kaltetzen zuten neurriak ezarri ziren. Pertsona hauek ezin zuten bozkatu kargu politikoetarako hauteskundeetan, eta are gutxiago kargu horietara beren buruak aurkeztu. Beltz asko hirietatik kanporatu zituzten, bizi ziren eremuak ""zurientzakoak"" izendatuak izan zirelako. Apartheid 1948an hasi zen, Alderdi Nazionalak herrialdearen gobernua bere egin zuenean. Haren kideak guztiz arrazistak ziren, Adolf Hitler-ek asmatutako ""arraza ariarraren nagusitasunaren"" sinesmenarekin eta Alemaniako naziekin konparatu zituzten, eta behin betikoz ezarri zuten beltzak soilik beraien azalaren kolorearengatik diskriminatuko zituen sistema. Diskriminazio sistema honen arabera, garraiobideetan, komun publikoetan, eraikinetan eta antzeko tokietan ""zurientzako"" eta ""beltzentzako"" lekuak zeuden. Adibidez, zuri bat beteta zegoen omnibus batean igotzen bazen, pertsona beltz bat, legeak behartuta, bere eserlekua utzi behar zion. Pertsona beltzen eta zurien arteko harreman sexualak eta ezkontzak ere debekatuta zeuden, eta ez zuriak ezin ziren unibertsitatera joan. Ezin ziren lanpostu onetara aurkeztu ere eta, horrenbestez, pobrezian bizitzen ziren. Nelson Mandela ""arraza beltzeko"" hegoafrikar bat zen, sistema bidegabe honen aurka borrokatu zena. Atxilotu egin zuten eta 27 urtez egon behar izan zuen kartzelan, Hegoafrikan eta Hegoafrikatik kanpo egindako protestek 1991n bera askatzea lortu zuten arte. Hiru urte geroago, herrialde hartan hauteskunde demokratikoen bidez hautatutako lehen presidentea izatera iritsi zen. Beste hainbat ekintzaile oso garrantzitsu ere egon ziren, hala nola Steve Biko, jaso zituen tratu txarrengatik hil zena berdintasunaren alde borrokatzeagatik preso egin zutenean. Biztanleria zuriaren parte batek, Alderdi Progresistako kideek, ere erregimenaren aurka egin zuen. Arraza bakar bat dago: gizakia. Azalaren kolorea eta jatorrizko herrialdea etniaren arabera aldatu daitezke. Arrazei buruz hitz egitea arrazismoa da eta pertsonek dituzten funtsezko hainbat eskubide urratzen ditu.",Easy
"Erle erregina erle-kolonia batean bizi diren hiru erle motetako bat da (besteak erlamandoak eta erle langileak dira). Erregina da erle-taldeko eme emankor bakarra; hau da, arrautzak erruten dituen bakarra. Ia 2.000 arrautza erruten ditu egunero, udaberrian eta udan. Ernaldutako arrautzetatik erle langileak jaiotzen dira; ernaldu gabekoetatik, aldiz, erlamandoak. Erle erregina, beraz, erlauntza batean dauden erle guztien ama izaten da. Ez da erlauntzetik irteten, besteak bezala. Baina bai noizbait, erlamandoren batekin kopulatzeko eta arrautzak ernaldu ahal izateko. Horri esker, koloniaren kalitate genetikoa hobetu egiten da. Beraz, esan bezala, erlauntz baten erle langileek ama bera dute, baina ez aita. Ernaldu eta bost egunetara erle erregina arrautzak erruten hasten da. Erregina-jelez elikatzen da. Erregina-jelea oso nutritiboa da, eta proteina bereziak ditu, erle arrunta erregina bihurtzen dutenak. Bost-sei urtez bizi ohi da, baina bi urte pasatu ondoren, arrautzak jartzeko gaitasuna gutxitzen zaio.",Easy
"Intsektuak animalia ornogabe mota bat dira. Ezaugarri hauek dauzkate: antena pare bat, hiru hanka pare eta bi hegal pare (hala ere, batzuetan, hegal gutxiago izaten dituzte, edo bat ere ez). Intsektuak aztertzen dituen zientziari entomologia deitzen zaio. Intsektuak Lurreko animalia talderik anitzena dira. Gutxi gorabehera milioi bat espezie daude deskribatuta (beste animalia talde guztiak batera baino gehiago) eta 30 milioi espezie daude oraindik deskribatu gabe; beraz, denak kontuan hartuta, planetako bizidunen% 90 baino gehiago osatuko lukete intsektuek. Intsektuak planetako ingurune ia guztietan daude; dena den, oso espezie gutxi egokitu dira ozeanoetako bizitzara. Askotan, jendeak pentsatzen du besteak beste ehunzangoak, milazangoak, eskorpioiak eta armiarmak (lurreko artropodoak dira horiek guztiak) intsektuak direla, antzeko gorputz-egitura dutelako, baina erraz desberdin daitezke; izan ere, intsektuek hiru hanka pare dauzkate, eta eskorpioi eta armiarmek lau pare; gainera, ez dute antenarik. Ehunzangoek eta milazangoek hanka pare asko dituzte. Intsektuen gorputzak hiru eremu nagusi ditu (tagma deiturikoak): burua, toraxa eta abdomena. Exoeskeleto batek estaltzen ditu. Exoeskeletoa kanpoko eskeletoa da, intsektuen eta beste artropodoen gorputza osorik estaltzen duena. Burua gorputzaren barruko zatia da; kapsula-forma du, eta begiak, antenak eta aho-piezak dauzka. Intsektu gehienek begi konposatu parea daukate, eta nahiko begi handiak dauzkate. Begi konposatu bakoitzaren azalera hainbat eremu zirkularretan edo hexagonaletan zatitzen da, eta zati horiei fazeta edo omatidio deitzen zaie. Fazeta bakoitza bisualizazio-unitate bakarreko leiar bat da. Luzapen mugikor eta artikulatuak dira. Intsektu helduek eta beldar gehienek bi antena izaten dituzte. Antenen funtzioa gehienbat zentzumenekin lotuta dago eta hainbat zeregin betetzen ditu. Funtzio nagusia ukimenezkoa da, antena osoa estaltzen duten ukimen-ileei esker; baina usaimen-funtzioa ere betetzen dute. Baita entzumen-funtzioa ere. Pieza mugikorrak dira eta buruaren barruan artikulatzen dira. Haien eginkizuna elikadurarekin lotuta dago; elikagai solidoak edo gogorrak birrindu, hortzikatu eta mastekatzen dituzte eta likidoak edo erdi-likidoak xurgatzen dituzte. Toraxa gorputzaren erdiko gunea da, eta hankak eta hegalak eusten ditu (intsektu batzuek ez dute hegalik, eta intsektu heldugabe askok eta heldu batzuek ez dute hankarik). Intsektuen abdomenak 11 segmentu izan ohi ditu, baina azkena oso txikia da; horregatik, oso gutxitan ematen du segmentu kopurua 10 baino handiagoa dela.",Easy
"Zulo beltza, astronomiaren arloan, hauxe da: espazioan dagoen eskualde bat, sekulako erakarpen-indarra (grabitate-indarra) duena. Erakarpen-indar handi horren ondorioz, ezerk ezin du eskualde horretatik ihes egin. Zulo beltzaren erakarpen-indarra ikaragarria da: espazioan dagoen materia ez ezik, argia eta atomoak ere xurgatzen ditu. Zulo beltza zenbat eta handiagoa izan, orduan eta indar handiagoz erakartzen du inguruan dagoena. Segur aski, modu bat baino gehiago egongo dira zulo beltzak sortzeko. Nolanahi ere, oso bolumen txikian materiaren kontzentrazio handia dagoenean sortzen dira zulo beltzak. Adibidez, masa handia duen izar bat lehertzean. Leherketa horren ostean, izarraren energia eraldatu egiten da, eta, bat-batean, inguruan dauden planetak, izarrak eta abar beregana erakartzen hasten da. Oraingoz, ez dakigu barruan zer dagoen. Hainbat teoria daude horren inguruan. Teorian, zulo beltzak ezin dira ikusi, ez dutelako argirik egiten. Orduan, nola jakiten dute astronomoek zulo beltzak non dauden? Ba, argiak haien ondotik igarotzean izaten dituen eraldaketak behatuz (argiak desbideratu egiten du bere norabidea, argiaren kolorea aldatu egiten da...).",Easy
"Inuitak Artikoko eskualdeetan bizi diren gizakiak dira. Beste modu batera esanda, eskimalak dira; sinonimoak dira bi hitzak. Kanada iparraldean, Alaskan eta Groenlandian bizi dira. Inuitak 100.000 inguru dira, guztira.",Easy
"Lascaux Montignac herrian eta Dordoinako departamenduan (Akitania, Frantzia) dauden leize ezagunen gunea da, labar-pinturak barne hartzen dituena eta mundu mailan garrantzitsuenen artean dagoena. ""Labar-pinturen Kapera Sixtinoa"" izena ere eman diote hori dela eta. Goi Paleolitoko garaikoak dira margoak, K. a. 18.000-17.000 urteen artean egindakoak. 1940an aurkitu zituzten eta UNESCOk munduko ondaretzat hartu zituen 1979an. 1955. urtearen inguruan kobazuloetara egunero 1.200 pertsona sartzen ziren bisita egitera. Hainbeste bisitari izateak kalteak sortu zituen kobazuloetan, eta horregatik itxi eta konponketa batzuk egin behar izan ziren. Jatorrizko labarretako margoak ondo mantentzeko eta hainbeste bisitarekin ez hondatzeko, Lascauxeko kobazuloak publiko arruntarentzat itxi zituzten. Handik aurrera, jatorrizko margoen kopiak erakusten dira alboko beste kobazulo batzuetan. Vézère ibaiko ezker aldean kokatuta ditugu. Leizeetan 2.000 irudi inguru daude, horien artean 600 bat ondo zehaztutako animalienak direnak, gehienak zaldiakbehorrak eta zezenakbehiak. Animalia horiek garai haietan inguruan bizi zirela pentsatzeko badaude ebidentzia materialak: hezurrak-eta topatu dira. 1948tik 1963ra arte publikoki irekita egon ziren arren, 15 urteko tarte horrek kaltea ekarri zien margoei eta bisitarientzat orokorrean itxita daude orduz geroztik. 1983an, azkenik, ""Lascaux II"" izeneko erreplika-gunea zabaldu zuten turismorako. Uro baten margoa. Haitzuloetako pintura bat zaldi edo behor bat Lascauxeko haitzuloan. Megaloceros giganteus edo irlandar orein baten margoa. Lascauxeko margo ospetsu bat. Zer ikusten da?",Easy
"Orojale edo omniboroa (latinez, ""omni"" dena + ""vorare"", jan edo irentsi) denetarik jaten duena da, mota guztietako elikagaiak jan ditzakeena. Egia esanda, orojaleek ez dute den-dena jaten; gehiago esan nahi du ez dutela halako elikadura berezi bat bakarra eta haien bere digestio-aparatua edozein elikagai aprobetxatzeko gai dela. Gainera, badira espezie orojaleak bizitzan zehar elikadura-mota aldatzen dutenak, bizitzaren garai batean animaliak eta beste batean landareak jaten dituztenak, adibidez. Gizakiok, adibidez, orojaleak gara. Gure digestio-aparatua ondo egokituta dago animalia nahiz landareetatik ateratako proteinak aprobetxatzeko; gero, ordea, elikadura-mota desberdinak daude gizakien artean, eta denak ez dira orojaleak, ez dutelako haragirik jaten, adibidez.",Easy
"Kaspiar itsasoa munduko aintzira edo lakurik handiena da. Itsaso deitzen zaio antzinako erromatarrek hala deitu ziotelako lur hauetara iritsi zirenean; izan ere, ur gazia zuela eta oso handia zela ikusi zuten; hala ere, haren urak beste itsasoek baino gatz edo gazitasun gutxiago dute. Esan bezala, aintzira bat da, osorik lurrez inguratuta dagoelako. Nolanahi, badago ubide bat aintzira erraldoi hau eta Itsaso Beltza konektatzen dituena. Geografiaren ikuspuntutik, Asia eta Europa banatzen ditu. Honako herrialde hauen artean kokatuta dago: Azalera aldetik, 370.000km² ditu. Horrek esan nahi du Euskal Herria baino 17 aldiz handiagoa dela, gutxi gorabehera. Munduko laku guztien ura kontatzen badugu, Kaspiar itsasoak ur horren erdia dauka. Haren punturik sakonenean 1.025 metroetara iristen da. Ur gehiena Volga ibaitik datorkio. Lehenago, beste hainbat ibaitatik ere hartzen zuen ura, baina leku askotan ibaietako ura aprobetxatzeko lanak egin dira eta aspaldian baino ur gutxiago iristen zaio; horregatik, aintzira honen tamaina gutxitu egin zen.",Easy
"Erliebearen ikuspegitik begiratuta, kontinenterik lauena da Europa; batez beste, 230 metro garai da. Hala, 2.000km-ko lautada zabal bat doa Frantziako kostalde atlantikotik Ural mendietaraino, Asiako mugaraino. Europako mendirik garaienak Elbrus (Errusia, 5.642 m), Sakkara (Georgia, 5.204 m) eta Mont Blanc (Frantzia, 4.607 m) dira. Golkorik nabarmenenak Bizkaiko golkoa (Euskal Herria) eta Botnia golkoa (Finlandia-Suedia) dira. Itsasarterik garrantzitsuenak, Bosforo (Turkia), Calais (Erresuma Batua-Frantzia), Dardaneloak (Turkia), Gibraltar (Espainia-Maroko), Messina (Italia) eta Oresund (Danimarka-Suedia), besteak beste. Penintsulen artean, Balkanetakoa, Eskandinaviakoa, Iberiarra eta Italiarra dira nagusiak. Beste batzuk ere badira: Bretainia (Frantzia), Jutlandia (Danimarka), Krimea (Ukraina) eta Kola (Errusia).",Easy
"Nutrizioaren bitartez bizitzeko behar dugun energia eta, aldi berean, gure gorputza osatzeko materialak lortzen ditugu. Nutrizioa eta elikadura ez dira gauza berbera: nutrizioa elikadurarekin hasten da, baina gure gorputzean gertatzen diren beste hainbat prozesu ere sartzen dira bertan. Prozesu horietako bat elikagaiek dituzten mantenugaiak eskuratzea da. Beste prozesu garrantzitsu bat airea arnastuz oxigenoa lortzea da; mantenugaiek eta oxigenoak garraio-sistema bat behar dute gorputzeko atal guztietara iristeko. Azkenik, gorputzak sortzen dituen hondakinak kanporatu beharra ere badago. Beraz, nutrizioaren barruan, hiru prozesu gertatzen dira: Nutrizioa ez da gure borondatearen mende egiten den prozesua, oharkabean egiten dugu. Nutrizioaren barruko funtzioak zenbait organotan gertatzen dira, eta organo horiek aparatuak eratzen dituzte. Lau prozesu bereizten ditugu:",Easy
"Europako Batzordea Europar Batasuneko organo bat da, 1965ean sortutakoa. Europar Batasunaren interes komunak defendatzen ditu estatu kideen aurrean, bai eta beste estatu eta erakunde politikoen aurrean ere. Batasunaren oinarrian dauden itunak zaintzen eta babesten ditu, beraz. Europar Batasuna osatzen duten 28 estatuek ordezkari bana dute bertan, komisario deituak; haietako bakoitzak arlo baten ardura dauka: industria, nekazaritza, ingurunea, garraioa, etab. Europako Batzordearen eginkizunak, besteak beste, Europar Batasunaren legeak, politikak eta ekintza-programak proposatzea da, bai eta Europako Legebiltzarreko eta Europar Batasuneko Kontseiluaren erabakiak betearaztea ere. Europako Batzordeak Bruselan (Belgika) du egoitza.",Easy
"James Bond (007 agentea) fikziozko pertsonaia bat da; espioi britainiar bat, zehazki. Ian Fleming idazleak sortu zuen pertsonaia, 1953an, eta hainbat liburu idatzi zituen haren abenturen inguruan. Espioi britainiarra izandakoa zen Fleming bera. Dena den, James Bond pertsonaiak zineman hartu zuen ospea. Hainbat aktorek interpretatu dute James Bond zineman. Oraingoz, honako hauek gorpuztu dute espioia: Sean Connery, George Lazenby, Roger Moore, Timothy Dalton, Pierce Brosnan eta Daniel Craig. Sean Connery (6 film). George Lazenby (Film 1). Roger Moore (7 film). Timothy Dalton (2 film). Pierce Brosnan (4 film). Daniel Craig (3 film).",Easy
"Olentzero euskal mitologiako eta folkloreko pertsonaia bat da, Euskal Herrian Eguberria eta Jesus Nazaretekoaren jaiotza iragartzen dituena. Ikazkin-itxurako gizona da Olentzero, buruan txapela eta oinetan abarkak jantzita dituena. Abenduaren 24an, kalez kale eta etxez etxe eramaten dute Olentzero (panpina batzuetan, eta mozorrotutako gizon bat besteetan), gabon-kantak abestuz. Olentzerok, gaur egun, haurren gutunak jaso, eta opariak banatzen ditu. XX. mendearen bukaeratik, Mari Domingi du lagun. Olentzero kalez kale Bilboko aireportuan Hendaian Olentzero Lezon, 2010ean",Easy
"Koronabirusa birus mota bat da. 1960ko hamarkadan aurkitu zen lehenengo aldiz. Animaliei eragiten die, baina baita pertsonei ere. Birus hauek Arnas-aparatuko gaixotasun batzuk sortzen dituzte, baita digestio-aparatukoak ere, gastroenteritisa adibidez. Gaixotasun horietako batzuek heriotza eragin dezakete, pertsonaren arabera. Oraingoz, pertsonengan eragina izan dezaketen zazpi koronabirus mota ezagutzen dira. Hainbat gaixotasun mota eragin ditzakete, katarro arrunt batetik, pneumonia batera arte. Gehienetan, ez da oso arriskutsua eta oso erraz trata daiteke. Pertsona gehienek jasango dute koronabirusen bat bizitzan zehar, konturatu gabe. 2019ko abenduaren 8an Txinako Wuhan hirian sortu zen koronabirusagatik famatu egin zen. 2020ko martxo hasierarako, ia 90.000 kasu zeuden munduan, eta 3.000 pertsonatik gora hilak ziren birusarengatik. Hiltzeko gaitasun txikia du (gripe arruntak baino gutxiago), baina oso erraz kutsatzen da. Pentsatzen da 1.000 pertsonatik 2 eta 4 artean hiltzen direla. Tasa hori alda daiteke pertsona kutsatuaren arnas-arazoengatik eta egoera fisikoarengatik. Infektatutako pertsona bakoitzeko 1,5 eta 3,5 pertsona artean kutsatzen dira. 2020ko martxoan oraindik ez dago txertorik, beraz lehenengo egunetan asko zabaldu da. Koronabirus hau ezin da antibiotikoekin sendatu.",Easy
"Eklipsea astro batek beste bat «estaltzen» duenean gertatzen den fenomenoa da. Eklipseak osoak edota partzialak izan daitezke: osoak direnean, astro batek oso-osorik estaltzen du bestea; partzialen kasuan, zati bat bakarrik estaltzen du. Eklipse mota ezagunenak bi dira: eguzki-eklipsea eta ilargi-eklipsea. Ilargiak eguzkia estaltzen duenean, eguzki-eklipsea gertatzen da; Lurrak ilargiaren argia estaltzen duenean, berriz, ilargi-eklipsea gertatzen da. Fenomeno natural horiek ulertzeko, kontuan izan behar dugu argia ematen duen bakarra eguzkia dela, Lurra eguzkiaren inguruan biraka dabilela, eta ilargia Lurraren inguruan dabilela. Hirurak etengabe ari dira mugitzen, baina bakoitzak bere ibilbidea (bere orbita) egiten du. Eklipse hitza grezieratik dator, eta «desagertzea» esan nahi du.",Easy
"Mendebaldeko Europa kontinente horretako mendebaldean dauden herrialdeen multzoa da, ikuspuntu geografikotik begiratuta. Deitura hori asko erabiltzen da, baina, hala ere, ez dago adostasun osorik eremu geografiko horretan sartzen diren herrialdeei buruz. Arrazoi historikoak egon dira deitura hori erabiltzeko; XX. mendean zabaldu zen erabilera hori zentzu politikoan: II. Mundu Gerraren ondoren, eta Gerra Hotza deitutakoan zehar, bi bloketan banatuta geratu zen Europa osoa, bloke komunista batetik, eta bloke demokratikoa eta beste herrialde batzuk (haien artean Espainia eta Portugal, adibidez, bloke demokratikoan ez zeudenak) bestetik. Bloke demokratikoan geratu ziren herrialdeen multzoari hasi zitzaion deitzen ""Mendebaldeko Europa"", eta bloke komunistako herrialdeei, berriz, ""Ekialdeko Europa"". Baina 90eko hamarkadatik aurrera, bi bloke politikoen banaketa hori amaituegin zen; Sobiet Batasuna desagertu zen eta, horri esker, Ekialdeko Europa horretako herrialdeak ere sistema demokratikoak edukitzen hasi ziren. Hortaz, Mendebaldeko Europan zein herrialde sartzen diren esateko orduan, garai historikoen arteko bereizketa hori izan behar da kontuan; horren arabera, beraz: Dena dela, honetan ere ez dago adostasunik; adibidez, UNESCOk 23 herrialde sartzen ditu zerrenda honetan. Edo National Geographic antolakundeak beste banaketa desberdin bat egiten du, ondoko mapan ikus daitekeen bezala.",Easy
"Herrialde baltikoak Europako iparraldean, itsaso baltikoaren ekialdean dauden hiru herrialde dira: Estonia, Letonia eta Lituania. Europar Batasuneko kide dira 2004tik.",Easy
"Mitxoleta edo urdamuturra landare mota bat da, lore gorri bizia duena. Soro eta bide bazterretan agertzen da batez ere, apiriletik aurrera, sarri galsoro edo garagar-soro osoak estaliz.",Easy
"Troia Turkiako ipar-mendebaldean, Anatolia eskualdean eta Egeo itsasotik hurbil zegoen antzinako hiri bat zen. Hiri honek garrantzi handia du literaturan eta arkeologian. Izan ere, Troiako gerra da gairik ezagunenetako bat antzinako greziar literaturan eta Mendebaldeko literatura klasikoan. Troia Homeroren Iliadan agertzen da, greziarren eta aspaldiko troiarren arteko gerra kontatzen duen poema narratiboan. Lan honetan, greziarrek irabazi zuten, hamar urteko gerra luze baten ondoren, eta hiria suak suntsitu zuen. Mende askotan, Iliadako Troia hura Homerok asmatutako hiri bat zela uste zen. Baina 1870ean, Heinrich Schliemann izeneko arkeologo aleman bat hiriaren bila hasi zen Turkian. Hisarlik izeneko leku batean, muino baten azpian, hainbat eraikinen hondakinak aurkitu zituen, eta gaur egun uste da Troia hiriaren hondakinak direla. Badirudi, beraz, Troia hiria benetan existitu zela, K.a. 3000. urtetik K.a. V. mendera arte eta askotan suntsitua eta berreraikia izan zela. Horren ondorioz, hondakinetan, hainbat ""geruza"" historiko daude: Schliemannek eta haren ondorengo arkeologoek, guztira, bederatzi hiriren hondakinak aurkitu dituzte bertan, bata bestearen gainean eraikiak; historialariak ez daude ziur zein dagokion Iliadan kontatzen den istorioari, eta ez dakite ziur Homeroren lanean kontatzen den gerra benetan gertatu zen ala ez. UNESCOk Gizateriaren Ondare izendatu zituen hondakinak 1998an. Çanakkale hiritik hurbil daude eta bisitatu egin daitezke; harresi gotorren eta dorreen hondakinak ikus daitezke bertan.",Easy
"Birmingham Erresuma Batuan, Ingalaterrako erdialdean dagoen hiri bat da. Londres eta gero, Ingalaterrako bigarren hiririk handiena da; 2017ko datuen arabera, hiriak 1,1 milioi biztanle ditu, baina, inguruko hiriguneak kontatuz, 4,3 milioi biztanle bizi dira haren metropoli-eremuan. Iraganean, industriak eta meatzaritzak garrantzi handia izan zuen hiriko ekonomian. Gaur egun, berriz, zerbitzu alorrak du pisurik handiena, baina auto eta tren fabrikek ere leku handia dute hiriko ekonomian.",Easy
"Ozeania kontinente bat da. Ozeano Barean dago, eta uhartez osatuta dago. Uharte gehienak txikiak dira, baina badira handi batzuk ere. Uharte horietan handiena Australia da. Beste uharte nagusiak Zeelanda Berria eta Papua Ginea Berria dira. Esan bezala, Ozeania uharteek osatzen dute, eta uharte gehienak txikiak dira: 10.000 uharte txiki dauzka, gutxi gorabehera. Uharte txiki horiek hiru uharteditan daude bilduta: Polinesia, Melanesia eta Mikronesia. (Uhartedi edo artxipelagoak elkarrengandik gertu dauden uharteen multzoak dira.) Polinesiako uharte nagusiak Hawaii eta Kiribati dira. Melanesiako uharte nagusiak Fiji eta Salomon uharteak dira. Mikronesiako uharte nagusiak Kiribati eta Marshall uharteak dira. Ozeaniara iritsi zen aurreneko europarra Fernando Magallanes itsasgizona izan zen.",Easy
"Erromatarrek Iberiar penintsula konkistatu zuten garaian, gaur egungo euskal lurraldean kultura-ezaugarri berdintsuak zituzten herri batzuk bizi ziren; herri haiek hizkuntza berezi bat (euskara), eta antzeko ohiturak eta bizimodua zituzten. Ptolomeo izeneko geografo greziarra izan zen herri haien kokapenari buruzko informazio gehien eman zuena. Haren arabera, gaur egungo euskal lurraldeetan bbizi ziren herriak honako hauek ziren: Erromatarrak K.a. II. mendean iritsi ziren Euskal Herriko lurraldeetara Ebroren haranean zehar. Nafarroako Erriberara iritsi eta apurka-apurka hegoalde osoan kokatu ziren, Aragoitik Arabara zetorren galtzadaren inguruan. K.a. 75. urtean, Ponpaelo (Iruñea) eraiki zuten, eta gero Veleia (Gasteiz inguruko Iruña), Kalagurris eta beste hainbat hirixka. Hegoaldeko lurrak nekazaritzarako aberatsagoak zirelako kokatu ziren erromatarrak bertan. Kontuan izan behar da euskal lurraldeetan bi isurialde daudela, ibaietako ura norantz isurtzen den, iparraldera (Kantauri itsasora) ala hegoaldera (Ebro ibaira eta Mediterraneo itsasora); bi isurialde horiek, gainera, desberdinak dira klima eta orografia aldetik. Horrela, erromatarek iparraldeko isurialde menditsuari ""Saltus Vasconum"" izena eman zioten, eta Hegoaldeko lurralde lauei ""Ager Vasconum"". Haientzat, azken honek zeukan interes ekonomiko handiagoa. Ager delakoan, batez ere nekazaritza nagusitu zen, eta Saltus delakoan, berriz, abeltzaintza. Horregatik, batez ere hegoaldean gertatu zen erromatarkuntzarik indartsuena, ziur asko lautadako bizilagunik gehienak elebidun bilakatzeraino. Euskara galtzeko arrisku handian on bazen ere, Erromatar inperioak izan zuen krisialdiaren ondorioz atera zen kinka larri horretatik. Izan ere, K.o. III-IV. mendeetan, erromatarren inperioa zaharkitu eta zatikatu egin zen. Egoera horretan, ihes egindako esklaboek eta basalapurrek herri eta hirixkei erasotzen zieten, eta erromatarrek ezin izaten zituzten menderatu. Horren ondorioz, bizitoki askok biztanleak galdu zituzten eta herri asko hustu eta nekazal girora bihurtu. Erromatar zibilizazioaren ahultzearekin batera gutxitu egin zen latinaren eragina ere. Hala ere, oso ugariak dira euskaren lexikoan, deklinabidean eta fonetikan utzitako eraginak; Gerhard Rohlfs hizkuntzalariaren arabera, euskara da latinetik sortu ez diren europar hizkuntzetan latinaren eragin gehien erakusten duena. Seguru aski, beraz, erromatar inperioak indartsu jarraitu izan balu euskara desagertu egingo zen, Europako beste hizkuntza asko bezala.",Easy
"Piroteknia lehergailuak egiteko eta erabiltzeko tekniken multzoa da. Piroteknia hainbat arlotan erabiltzen da; adibidez, arlo militarrean, zientzian eta ikuskizunetan. Azken arlo horretakoak dira su artifizialak.",Easy
"Landare hostoerorkorrak (hostogalkorrak edo kaduzifolioak) dira urtearen zati batean hosto guztiak galtzen dituzten landare, zuhaixka eta zuhaitzak. Landare hostoerorkorrek beren hosto guztiak galtzen dituzte urtaro hotz edo lehorretan. Udazkenean edo urtaro lehorrean, zuhaitz hostoerorkorren hostoek beren klorofila galtzen dute. Hostoen kolore berdea desagertu ahala, pigmentu gorri, hori edo laranjak ikusgarri egiten dira. Bitartean, zelula-geruza ahul bat garatzen da hosto bakoitzeko pezioloaren oinarrian. Geruza ahul horren eraginez, hostoaren euskarria ahuldu eta hostoa erori egiten da gero. Urtaroak berriro aldatzen direnean, hosto berriak hazten dira. Baso hostoerorkorretan aurkitzen diren zuhaitzak, nagusiki, haritzak, pagoak, urkiak, gaztainondoak, zumarrak, astigarrak eta ezkiak dira. Forma eta altuera desberdinekoak dira eta zuhaizti trinkoak eratzen dituzte, argi gutxi pasatzen uzten dutenak. Zuhaixkak soilguneetatik eta basoen ertzetatik gertu hazten dira gehienbat, argi gehiago dagoen bazterretan. Landare loredunak udaberrian izaten dira ugariak basoan, zuhaitzek hosto osoa izan aurretik. Zuhaitz hostobakarrek osatutako basoak Ipar Amerikako ekialdean, Eurasiako mendebaldean eta Asiako ipar-ekialdean aurki daitezke batez ere. Munduko hiru eskualde zabal hauek klima epela dute, eta neguko urtaroa izaten dute. Eskualde horietan hazten diren zuhaitz hostoerorkorrek hostoak galtzen dituzte udazkenean, eta biluzik egoten dira neguan, baina udaberrian hosto berriak hazten zaizkie. Baso hostoerorkorreko hiru eskualde nagusiek urte osoan izaten dituzte prezipitazioak. Baso hostoerorkorrak eskualde lehorragoetan ere hedatzen dira erreken ertzetan eta ur-masen inguruan. Baso hostogalkorrei baso hostogalkor epelak edo baso epelak ere deitzen zaie. Udaberrian Udazkenean Neguan",Easy
